link_id,from_node_id,to_node_id,dir_flag,geometry,length
11415,3254,8574,1,"LINESTRING (-84.9399872 30.636008, -84.938473 30.6359531, -84.9374141 30.6359171, -84.9363687 30.6358553, -84.9349682 30.6358027, -84.933461 30.6359612, -84.9322057 30.6361227, -84.9310416 30.6363997, -84.9304408 30.6365751, -84.9298829 30.6367643, -84.9286598 30.6372582, -84.9271363 30.6378997, -84.926278 30.6382505, -84.9254143 30.6385598, -84.9244273 30.6388367, -84.9237299 30.6389752, -84.9230111 30.6390813, -84.9223727 30.6391367, -84.9217773 30.6391782, -84.9211711 30.639169, -84.9205381 30.6391552, -84.9195296 30.6390767, -84.918682 30.6389336, -84.9176842 30.6386982, -84.9168474 30.6384397, -84.915989 30.6381167, -84.9117498 30.6364225, -84.8970228 30.63052)",4382.534139
11416,3277,3300,1,"LINESTRING (-84.0311591 30.4861609, -84.0256524 30.4875065, -84.0250407 30.4876576, -84.0213216 30.4885601, -84.0203135 30.4887892, -84.0195162 30.4889359, -84.0189736 30.4890197)",1210.504006
11417,1056,1058,1,"LINESTRING (-87.310721 30.520059, -87.311194 30.520316, -87.311884 30.520665, -87.3132455 30.5213623, -87.3138011 30.5216583, -87.3158116 30.5227262, -87.3168732 30.5232923)",690.3502721
11418,1617,1616,1,"LINESTRING (-84.3685655 30.4806689, -84.365269 30.47992, -84.3635248 30.4795518, -84.3628489 30.4794039, -84.36109 30.478988, -84.360379 30.478847, -84.359536 30.478695, -84.3585633 30.4785708, -84.3574309 30.4784373, -84.3561535 30.4782939)",1220.040488
11419,3370,3373,1,"LINESTRING (-83.3031905 30.3808496, -83.3023574 30.3806558, -83.2980812 30.3797049, -83.2973459 30.3795423, -83.2919662 30.3783479)",1112.074371
11420,3375,3342,1,"LINESTRING (-83.2923748 30.378681, -83.2974831 30.3798257, -83.298155 30.3799952, -83.30021 30.380437, -83.300897 30.3805749, -83.3015836 30.3807284, -83.3035593 30.3811751)",1108.220462
11421,1629,1608,1,"LINESTRING (-84.163582 30.488428, -84.163307 30.488256, -84.163079 30.48812, -84.162725 30.487879, -84.161679 30.487183, -84.160627 30.4865, -84.160371 30.486326, -84.160086 30.486143, -84.159909 30.486023, -84.159576 30.485814, -84.1589176 30.485395, -84.1582154 30.4849194, -84.1580255 30.4847848)",669.1273748
11422,1072,1100,1,"LINESTRING (-87.33118 30.5324656, -87.3339575 30.5343229, -87.334729 30.5348486, -87.335022 30.535059, -87.335162 30.535151, -87.335477 30.535369, -87.336296 30.535952)",624.8520092
11423,1077,1122,1,"LINESTRING (-87.3376913 30.5365553, -87.337262 30.5362821, -87.3369692 30.5360813, -87.3363671 30.535672, -87.336132 30.535507, -87.335175 30.5348561, -87.3344301 30.534341, -87.3326642 30.533132)",613.7996372
11424,3321,3310,1,"LINESTRING (-83.7687465 30.4573419, -83.773263 30.4586163, -83.7856107 30.4621642, -83.7956936 30.4650254, -83.802635 30.467014, -83.8081188 30.4685895, -83.8137004 30.4701711, -83.8189854 30.4716614, -83.8201974 30.4720122, -83.8210744 30.4722115, -83.8223262 30.4724268, -83.8233149 30.4725624, -83.8240883 30.4726421, -83.8250691 30.4726421, -83.8299388 30.4727216, -83.8323121 30.4727641, -83.8530546 30.4731479, -83.8534914 30.4731553, -83.8547674 30.4731814, -83.8574333 30.473235, -83.8595253 30.4732682, -83.8607102 30.4733011, -83.862541 30.4733228, -83.8703138 30.4734747, -83.8743402 30.4735329, -83.875288 30.4735483, -83.8761963 30.4735799, -83.8769705 30.4736114, -83.8779018 30.4736662, -83.8792435 30.4737917, -83.8797843 30.4738476, -83.8803022 30.473913, -83.8809636 30.474009, -83.8815633 30.4741067, -83.8821527 30.4742217, -83.8836259 30.4744951)",11289.37094
11425,1636,7522,1,"LINESTRING (-84.1636604 30.4888248, -84.165151 30.48981, -84.166409 30.490635, -84.166798 30.490898, -84.167836 30.491582, -84.167956 30.491654, -84.16966 30.492779, -84.17013 30.493084, -84.1741489 30.4957106, -84.1746149 30.4960161, -84.175446 30.496578, -84.175902 30.496855, -84.176253 30.497049, -84.176691 30.497272, -84.177222 30.497521, -84.177325 30.497566, -84.177839 30.497766, -84.178305 30.497932, -84.178624 30.498032, -84.179033 30.49815, -84.179441 30.498253, -84.17994 30.498363, -84.180286 30.498428, -84.180755 30.4985, -84.181242 30.49856, -84.181577 30.498591, -84.182022 30.498621, -84.182413 30.498634, -84.182725 30.498637, -84.191013 30.498522, -84.20407 30.498327, -84.204981 30.498325, -84.206339 30.498356, -84.207126 30.498396, -84.208071 30.498464, -84.209388 30.498589, -84.210769 30.498772, -84.213147 30.499073, -84.218329 30.499748, -84.219002 30.499839, -84.219563 30.499909, -84.222653 30.500311, -84.223351 30.500398, -84.224148 30.500505, -84.231282 30.501425, -84.232161 30.501527, -84.232907 30.501597, -84.233858 30.501668, -84.234661 30.501711, -84.235582 30.501738, -84.2363432 30.5017491, -84.236773 30.501761, -84.2421966 30.5018547)",7892.217582
11426,1097,1096,1,"LINESTRING (-87.268777 30.508207, -87.268756 30.507994, -87.26875 30.507714, -87.268762 30.50755, -87.268789 30.507386, -87.268836 30.507213, -87.268886 30.507077, -87.268954 30.506946, -87.269039 30.506823, -87.2697098 30.5060267, -87.270028 30.5056442, -87.270468 30.505123, -87.270553 30.505035, -87.270644 30.504951, -87.27074 30.504871, -87.270841 30.504796, -87.270946 30.504727, -87.271053 30.504664, -87.271164 30.504607, -87.271275 30.504557, -87.271387 30.504515, -87.271632 30.504443, -87.271792 30.504405, -87.271909 30.504382, -87.27203 30.50436, -87.272091 30.50435, -87.2722348 30.5043045)",589.3911194
11427,1634,1635,1,"LINESTRING (-84.153302 30.4820614, -84.153496 30.482187, -84.153608 30.482247, -84.154592 30.482857, -84.155579 30.483516, -84.156441 30.484084, -84.156715 30.484255, -84.1579477 30.4850655, -84.1586482 30.4855258, -84.1587176 30.4855729, -84.1588339 30.4856458)",663.3208676
11428,7801,1610,1,"LINESTRING (-84.3166535 30.48094, -84.318423 30.480542, -84.320801 30.479988, -84.321074 30.479932, -84.321603 30.479795, -84.32267 30.479535, -84.323323 30.479386, -84.324035 30.479237, -84.324791 30.479094, -84.325253 30.479017, -84.326198 30.478871, -84.326872 30.478779, -84.327709 30.478683, -84.328707 30.478591, -84.329367 30.478541, -84.330193 30.478497, -84.331097 30.478464, -84.331673 30.478455, -84.334277 30.478439, -84.3442836 30.4783744, -84.3447634 30.4783732, -84.3465066 30.4783492, -84.3469715 30.4783502, -84.353552 30.478394, -84.353894 30.478403, -84.355232 30.478465, -84.356286 30.478546, -84.356819 30.478595, -84.357215 30.478644, -84.3574396 30.4786637, -84.357739 30.478708)",3970.60115
11429,1487,3304,1,"LINESTRING (-84.019934 30.4891153, -84.0214136 30.4887595, -84.0251223 30.4878927, -84.0257414 30.4877424, -84.0320819 30.4861818)",1208.884087
11430,8582,3338,1,"LINESTRING (-83.1594949 30.3508734, -83.1643958 30.3521949, -83.1669634 30.3528822, -83.1685212 30.3533031, -83.1702203 30.3537654, -83.1730184 30.3544535, -83.1745088 30.3547971, -83.1759495 30.3550869, -83.181956 30.3561156, -83.1925895 30.3578994, -83.1942613 30.3581831, -83.199794 30.3591087, -83.2012788 30.3593636, -83.2078857 30.3605022, -83.2137419 30.3614543, -83.2146766 30.36161, -83.2183143 30.3622302, -83.219293 30.3624305, -83.2212236 30.3628133, -83.229659 30.3646951, -83.2345346 30.3657915, -83.2405532 30.3671312)",7991.284051
11431,7222,7230,1,"LINESTRING (-84.6947853 30.5768874, -84.6963588 30.5773449, -84.6996203 30.5782971, -84.7002444 30.5784795, -84.7029962 30.5792508, -84.7042805 30.5797229, -84.705332 30.5801491)",1073.767337
11432,1628,1629,1,"LINESTRING (-84.2443955 30.5016787, -84.239844 30.501562, -84.2384548 30.5015396, -84.237088 30.501512, -84.236554 30.501496, -84.236189 30.501494, -84.235275 30.501471, -84.234674 30.50145, -84.234479 30.501437, -84.233926 30.50141, -84.233397 30.501371, -84.232368 30.501284, -84.231385 30.501178, -84.219798 30.49968, -84.219416 30.499627, -84.216496 30.499247, -84.213926 30.498917, -84.213825 30.498897, -84.20964 30.498356, -84.209426 30.498331, -84.208115 30.498207, -84.207249 30.498144, -84.206511 30.498104, -84.204968 30.498062, -84.204288 30.498062, -84.182698 30.498368, -84.182149 30.498355, -84.181839 30.49834, -84.181517 30.498316, -84.181058 30.498268, -84.180529 30.498193, -84.180084 30.498115, -84.17981 30.498058, -84.179454 30.497975, -84.178972 30.497847, -84.178652 30.497753, -84.178221 30.49761, -84.177744 30.497432, -84.177473 30.497322, -84.177026 30.497122, -84.176751 30.49699, -84.176354 30.496785, -84.175988 30.496578, -84.175672 30.496385, -84.1748584 30.4958691, -84.1744364 30.4955888, -84.166669 30.490468, -84.165482 30.489685, -84.164663 30.489148, -84.164378 30.488969, -84.163673 30.488487, -84.163582 30.488428)",8116.199676
11433,7789,2748,1,"LINESTRING (-80.4188104 27.29383, -80.4190389 27.2930224, -80.4192118 27.2925636, -80.419409 27.2921166, -80.4196865 27.2914945, -80.4200446 27.2908807, -80.4201217 27.290603)",382.8806147
11434,2746,8723,1,"LINESTRING (-80.419781 27.2904299, -80.4190972 27.2910167, -80.4186653 27.2913819, -80.4181639 27.2917412, -80.4178419 27.2919921, -80.4176173 27.2922167, -80.4174234 27.2924259, -80.4172579 27.2926506, -80.4171096 27.2928931, -80.4169883 27.2931511, -80.4168781 27.2934273, -80.4167505 27.2938948, -80.4167493 27.2940467)",516.9690894
11435,5896,9436,1,"LINESTRING (-81.3968762 28.5084604, -81.3968126 28.5086415, -81.3967256 28.5087587, -81.3965832 28.508883, -81.3964532 28.5089596, -81.3959274 28.5092295, -81.3958336 28.5092884, -81.3957276 28.5093709, -81.3956673 28.5094381, -81.3956056 28.5095324, -81.3955533 28.5096396, -81.395513 28.5097551, -81.3952396 28.5104298, -81.3949975 28.5107826, -81.394878 28.5109218, -81.3947678 28.5110364)",365.6735148
11436,6479,6477,1,"LINESTRING (-81.6782802 30.3276813, -81.6784723 30.3275016, -81.6786454 30.3273367, -81.6788895 30.3270796, -81.6791036 30.3268173, -81.6793321 30.3264773, -81.6794178 30.3263348, -81.6795771 30.3260354, -81.6797973 30.3255378)",281.996243
11437,6478,6502,1,"LINESTRING (-81.6806898 30.3251478, -81.6808444 30.3247271, -81.680993 30.3243535, -81.6813415 30.3235481, -81.6814141 30.3233506, -81.6814715 30.323151, -81.6815434 30.3228225, -81.681638 30.322125, -81.6818084 30.3208846, -81.6818288 30.3206348, -81.6818288 30.3204079, -81.6817993 30.3201739, -81.6817161 30.319824, -81.6816656 30.319694, -81.681545 30.3194666, -81.6814147 30.3192853, -81.6813412 30.3192027, -81.6812543 30.3191246)",698.0312559
11438,6479,7242,1,"LINESTRING (-81.6782802 30.3276813, -81.6786558 30.3273905, -81.6789307 30.3271521, -81.6791304 30.32695, -81.6793113 30.3267397, -81.6795029 30.3264925, -81.6795892 30.3263701, -81.6798094 30.3260255, -81.6800548 30.3255733, -81.680368 30.3249883, -81.6809961 30.3237694, -81.6810182 30.3237048, -81.6811069 30.3235489, -81.6811559 30.3234673, -81.6812661 30.323284, -81.6814973 30.3229387, -81.6816975 30.3226911, -81.681987 30.3223874, -81.6821006 30.3222851, -81.6822012 30.3222001, -81.6825632 30.3219279, -81.6829852 30.3216602, -81.6831315 30.321575, -81.6834051 30.3214346, -81.6836937 30.3212998, -81.6838535 30.3212343, -81.6841721 30.3211199, -81.6849556 30.3208768)",1029.034976
11439,10310,6504,1,"LINESTRING (-81.6869354 30.3204389, -81.6841918 30.3204453, -81.6832953 30.3204522, -81.6830422 30.3204677, -81.6826766 30.3205204)",409.3330198
11440,6477,7242,1,"LINESTRING (-81.6797973 30.3255378, -81.6801164 30.3249337, -81.6805225 30.3240889, -81.6807072 30.3237232, -81.6807794 30.3235981, -81.6809902 30.3232714, -81.6811057 30.3231099, -81.6811797 30.3230111, -81.6813524 30.3228073, -81.6816551 30.3224916, -81.6818554 30.3223145, -81.6821846 30.3220522, -81.6826537 30.3217282, -81.6831635 30.3214494, -81.6836575 30.3212314, -81.6839383 30.3211317, -81.6843556 30.3210056, -81.6846365 30.3209362, -81.6849556 30.3208768)",755.1694446
11441,5250,7255,1,"LINESTRING (-81.393675 28.5351042, -81.3932515 28.5351056, -81.3929675 28.5351066)",69.11440597
11442,5910,7261,1,"LINESTRING (-81.3907005 28.5351148, -81.3890784 28.5350017, -81.3887903 28.5349864, -81.3879579 28.5349133, -81.3871841 28.5348591, -81.3858644 28.5348097)",473.7388588
11443,5247,7263,1,"LINESTRING (-81.3880652 28.5352845, -81.3887964 28.535281, -81.3890827 28.5352798, -81.3920618 28.5352689)",390.4210412
11444,708,6492,1,"LINESTRING (-81.668285 30.3444743, -81.6682319 30.3431719, -81.6682085 30.3426485, -81.6681668 30.3414916, -81.6681631 30.3412576, -81.6681706 30.34104, -81.6681812 30.3408149, -81.6681982 30.3405956, -81.6682148 30.3403711, -81.6682407 30.3401599, -81.6682781 30.3399406)",504.8525454
11445,6497,769,1,"LINESTRING (-81.6679915 30.3399688, -81.6679835 30.3402027, -81.6679793 30.3404089, -81.667978 30.340621, -81.6679823 30.3408363, -81.6679833 30.341063, -81.6679891 30.3412832, -81.6680413 30.3426545, -81.6680627 30.3431725, -81.6680963 30.3439079)",438.2156034
11446,7266,8406,1,"LINESTRING (-81.3821413 28.534273, -81.3814724 28.5346356, -81.3808715 28.5348854, -81.3803619 28.5350315, -81.3796753 28.5351729, -81.3789082 28.5353426, -81.378243 28.5355264, -81.3773632 28.5358044, -81.3762742 28.5362003, -81.3753677 28.5365019, -81.3744534 28.5367525, -81.373849 28.5368977, -81.3733922 28.5369659, -81.3727059 28.5370283)",976.9600682
11447,4466,4461,1,"LINESTRING (-81.5050415 28.545957, -81.5008088 28.5466154, -81.5000516 28.5467283)",494.8885801
11448,9392,4461,1,"LINESTRING (-81.5048849 28.5449495, -81.5047253 28.5449521, -81.5045826 28.5449513, -81.504146 28.5449486, -81.5034728 28.54498, -81.5031896 28.544995, -81.5028806 28.5450704, -81.5026917 28.5451911, -81.5024943 28.5453494, -81.5020223 28.5458923, -81.5017648 28.5461411, -81.5015169 28.5462902, -81.501297 28.5463892, -81.5007874 28.5465447, -81.5000516 28.5467283)",540.2292647
11449,59,7272,1,"LINESTRING (-81.3845783 28.5331776, -81.3850691 28.5324472, -81.3856055 28.5316742, -81.3858242 28.5313243, -81.3859542 28.5310722, -81.3860508 28.5308295, -81.3861957 28.5304111, -81.3862881 28.5300742, -81.3863579 28.5297419, -81.3864102 28.5294945, -81.3864504 28.5292824)",475.3589081
11450,5354,7279,1,"LINESTRING (-81.3227564 28.3669679, -81.3204143 28.3669166, -81.3180496 28.367014, -81.3127676 28.3674848, -81.3117312 28.3676171, -81.3111186 28.3677962, -81.3107006 28.3679801, -81.3103965 28.3681535, -81.3100545 28.3683858, -81.3096803 28.3687175, -81.3094131 28.3689952, -81.3092056 28.3692674, -81.3090125 28.3696073, -81.3088787 28.3699029, -81.3087446 28.3702842, -81.3086692 28.3706717, -81.3086387 28.3711007, -81.3086638 28.3715638, -81.3088627 28.3728838)",1811.395529
11451,7339,7296,1,"LINESTRING (-82.4286886 27.964668, -82.4278099 27.9646553, -82.4275603 27.9646468, -82.4273298 27.9646044, -82.4271138 27.9645281, -82.4268977 27.9644433, -82.426648 27.9642821, -82.4264272 27.964104, -82.4263119 27.9639683, -82.4262303 27.9638538, -82.4261247 27.9636588, -82.4260671 27.9635061, -82.4260143 27.9633153, -82.4259855 27.9631202, -82.4259711 27.9603594)",666.3307037
11452,7307,4889,1,"LINESTRING (-80.090383 26.3944242, -80.0902717 26.3944885, -80.0902154 26.394524, -80.0901537 26.3945928, -80.0901356 26.3946442, -80.0901333 26.3947038, -80.0901401 26.3947644, -80.0902043 26.3950016, -80.0902998 26.395261)",106.7701295
11453,3097,7327,1,"LINESTRING (-82.3217731 27.9269144, -82.3214781 27.9269305, -82.3210584 27.92697, -82.320591 27.9270255, -82.3200687 27.9271035, -82.319538 27.9271983)",222.073049
11454,1333,7328,1,"LINESTRING (-82.3313285 27.9314144, -82.331412 27.9311298, -82.3314536 27.9309965, -82.3315032 27.9308581, -82.3315846 27.9306767, -82.3316785 27.9305023, -82.3317789 27.9303382, -82.3318946 27.9301738, -82.33202 27.9300143, -82.3321569 27.9298597, -82.3323784 27.9296551, -82.332615 27.929468, -82.3329172 27.9292727, -82.3332347 27.9291072, -82.3336256 27.9289537, -82.3340298 27.9288336, -82.3344332 27.9287492, -82.3348407 27.9286874, -82.3351581 27.9286615, -82.3354792 27.9286467, -82.3359023 27.9286566, -82.3361165 27.9286747, -82.3363253 27.9286949, -82.3376753 27.928842, -82.3384169 27.9289236, -82.3388491 27.9289673, -82.3392705 27.9290063, -82.3396436 27.9290298, -82.3400166 27.9290521)",1005.177374
11455,3097,10620,1,"LINESTRING (-82.3217731 27.9269144, -82.3223383 27.9268868, -82.3228315 27.9268745, -82.323361 27.9268693, -82.3236909 27.9268712)",188.5238
11456,10620,3097,1,"LINESTRING (-82.3236909 27.9268712, -82.323361 27.9268693, -82.3228315 27.9268745, -82.3223383 27.9268868, -82.3217731 27.9269144)",188.5238
11457,7331,10621,1,"LINESTRING (-82.3528318 27.930742, -82.3525124 27.9306336, -82.3523501 27.9305806, -82.3521797 27.9305287, -82.3520173 27.9304837, -82.3518476 27.9304387, -82.3516778 27.9303984, -82.3515021 27.9303581, -82.3513118 27.9303187, -82.3511175 27.9302817, -82.3509333 27.9302476, -82.350745 27.9302159, -82.3506035 27.9301952, -82.350454 27.9301756, -82.3501455 27.9301413, -82.3495286 27.9300761, -82.3487941 27.9300084, -82.3480549 27.9299284, -82.3465835 27.9297538, -82.3449071 27.9295369, -82.3428472 27.9292727, -82.3407846 27.9290144, -82.3396205 27.928858, -82.338482 27.9287206, -82.337678 27.9286199, -82.3370872 27.9285463, -82.3355698 27.9283483, -82.3340684 27.9281455, -82.3331883 27.9280165, -82.3323217 27.9278781, -82.3306727 27.9275878, -82.3301501 27.927487)",2260.088602
11458,10621,7331,1,"LINESTRING (-82.3301501 27.927487, -82.3306727 27.9275878, -82.3323217 27.9278781, -82.3331883 27.9280165, -82.3340684 27.9281455, -82.3355698 27.9283483, -82.3370872 27.9285463, -82.337678 27.9286199, -82.338482 27.9287206, -82.3396205 27.928858, -82.3407846 27.9290144, -82.3428472 27.9292727, -82.3449071 27.9295369, -82.3465835 27.9297538, -82.3480549 27.9299284, -82.3487941 27.9300084, -82.3495286 27.9300761, -82.3501455 27.9301413, -82.350454 27.9301756, -82.3506035 27.9301952, -82.350745 27.9302159, -82.3509333 27.9302476, -82.3511175 27.9302817, -82.3513118 27.9303187, -82.3515021 27.9303581, -82.3516778 27.9303984, -82.3518476 27.9304387, -82.3520173 27.9304837, -82.3521797 27.9305287, -82.3523501 27.9305806, -82.3525124 27.9306336, -82.3528318 27.930742)",2260.088602
11459,9739,7340,1,"LINESTRING (-82.4195972 27.9653895, -82.4207769 27.965346, -82.4221772 27.9653264, -82.4226126 27.9653215, -82.423034 27.9653141, -82.4235803 27.9653141, -82.4241321 27.9653068, -82.4245619 27.9652945, -82.4248004 27.9652676, -82.4249862 27.9652162, -82.4251803 27.9651476, -82.425416 27.9650349, -82.4255852 27.9649198, -82.4257072 27.9648194, -82.4258323 27.9646957, -82.4259013 27.9646186, -82.4259845 27.9644912, -82.4260621 27.964354, -82.4261287 27.9642095, -82.4261813 27.9640455, -82.426198 27.9639058, -82.4262146 27.9637344, -82.4262202 27.9635973, -82.4262229 27.9631515, -82.4262174 27.9618093, -82.426234 27.9609129)",1062.277576
11460,5820,2162,1,"LINESTRING (-80.3226047 25.8632598, -80.3226233 25.8637223, -80.3227323 25.8664104, -80.3227568 25.8671588, -80.3228493 25.8694205, -80.322862 25.8697608, -80.3229488 25.8719043, -80.322993 25.8728688)",1069.181565
11461,5841,5813,1,"LINESTRING (-80.3232488 25.8713552, -80.3231867 25.8697509, -80.3231704 25.8694103, -80.3230614 25.8671806, -80.323033 25.8664324, -80.3229734 25.8642882, -80.3229561 25.8638579)",834.1991054
11462,7496,5442,1,"LINESTRING (-80.215026 26.065341, -80.2150301 26.065573, -80.2150352 26.065682, -80.2150469 26.0659421, -80.2150533 26.0660598)",79.98006916
11463,5441,7497,1,"LINESTRING (-80.2158065 26.0660443, -80.2158006 26.0659051, -80.215796 26.0656581, -80.2158008 26.0655623, -80.2158341 26.0653269)",80.0075718
11464,11054,4285,1,"LINESTRING (-81.4637997 28.3546841, -81.4642067 28.3545948, -81.465131 28.35439, -81.4654876 28.3543148, -81.4658414 28.354244, -81.4662027 28.3541852, -81.466568 28.3541376, -81.4669432 28.354104, -81.4673053 28.3540829, -81.467683 28.3540732, -81.4680451 28.3540798, -81.4684194 28.3541007, -81.4687937 28.3541342, -81.4691586 28.3541839, -81.4695289 28.3542455, -81.469889 28.3543203, -81.4702452 28.3544086, -81.4705983 28.3545099, -81.4709372 28.3546182, -81.4712905 28.3547382, -81.4716437 28.3548682, -81.4746193 28.3559719)",1103.694433
11465,3862,122,1,"LINESTRING (-81.2707639 28.4484413, -81.2694078 28.4484413, -81.2646112 28.4484302, -81.2640331 28.4484285, -81.2629902 28.4484289, -81.2604148 28.4484542, -81.2595737 28.4484692, -81.2587411 28.448507, -81.2577798 28.4485975)",1270.105844
11466,3564,2212,1,"LINESTRING (-81.2401005 28.4514466, -81.2441686 28.4514292, -81.2456535 28.4514065, -81.246285 28.4513769, -81.2469545 28.4513316, -81.2477269 28.4512486, -81.2485595 28.4511279, -81.2493415 28.4509851, -81.2501044 28.4508109, -81.2509456 28.450577, -81.2518996 28.4502729, -81.2540892 28.4495934, -81.2545676 28.449445, -81.255383 28.4492186, -81.2561727 28.4490375, -81.2569881 28.4488941, -81.2577863 28.4487734)",1770.050884
11467,2227,3567,1,"LINESTRING (-81.2181114 28.451605, -81.2226473 28.4515282, -81.2254146 28.4515122, -81.231681 28.4514755, -81.2328742 28.4514685)",1443.387391
11468,117,3134,1,"LINESTRING (-81.2996499 28.4513624, -81.3002553 28.4514373, -81.3003637 28.4514511, -81.3014849 28.4515541, -81.3025902 28.4515818, -81.3034568 28.4515868, -81.3051476 28.4515591, -81.3084858 28.4515464)",865.2081599
11469,3676,3677,1,"LINESTRING (-81.596215 28.2866085, -81.5960481 28.2863053, -81.5958919 28.2859983, -81.5957436 28.2856836, -81.595601 28.2853633, -81.5954739 28.2850533, -81.5953541 28.2847278, -81.5952578 28.2844327, -81.595185 28.2841863, -81.5951308 28.283969, -81.595082 28.2837423, -81.5950453 28.2835224, -81.5950213 28.2833008, -81.5950044 28.2830808, -81.5949967 28.282847, -81.5950027 28.2826277, -81.5950151 28.2824023, -81.595038 28.2821693, -81.595073 28.2819425, -81.5951192 28.281709, -81.5951726 28.2814885, -81.5952308 28.2812791, -81.5952903 28.2810953, -81.5953591 28.2809469, -81.5954574 28.2806747, -81.5955585 28.2804603, -81.5956596 28.2802619, -81.5957963 28.2800208, -81.5959324 28.279803, -81.596106 28.2795569, -81.596283 28.2793197, -81.5972615 28.2780726, -81.5989996 28.2760758)",1305.425995
11470,5196,5197,1,"LINESTRING (-81.4683434 28.5493241, -81.4707767 28.548862, -81.4723988 28.5486136, -81.4732615 28.5485149, -81.4740211 28.5484398, -81.4754802 28.5484398, -81.4759781 28.5484549, -81.4769823 28.5485303, -81.4784671 28.548681, -81.4803726 28.5489298, -81.4816601 28.5490429, -81.4824095 28.5491066, -81.4833925 28.5491457)",1483.442521
11471,6837,5208,1,"LINESTRING (-81.4218475 28.5459682, -81.422628 28.5459623, -81.4253834 28.5459416, -81.4282866 28.5459331, -81.4288976 28.5459407, -81.4292941 28.5459812, -81.4297259 28.54605, -81.4299646 28.5460952, -81.4302425 28.5461588, -81.4305579 28.5462507, -81.4309275 28.5463798, -81.4313025 28.5465561, -81.4315703 28.5466863, -81.4331363 28.5475153, -81.4338496 28.5478459, -81.4340523 28.5479396, -81.4346617 28.5481733, -81.435248 28.5483082, -81.4357844 28.5483742)",1421.954189
11473,5194,5195,1,"LINESTRING (-81.4827434 28.5488769, -81.4818467 28.5488293, -81.4809827 28.5487529, -81.4796602 28.5485906, -81.4777376 28.5483795, -81.4767935 28.5482739, -81.4760381 28.5482136, -81.4754545 28.5481985, -81.4747078 28.5481985, -81.4738288 28.5482517, -81.4731254 28.5483158, -81.4721243 28.5484398, -81.4705621 28.5487037, -81.4678585 28.5491786)",1467.82198
11474,4454,4455,1,"LINESTRING (-81.5128541 28.5450177, -81.5136867 28.5448141, -81.5145192 28.5445879, -81.5154129 28.5443589, -81.5161757 28.5441129, -81.5165791 28.5439621, -81.5172057 28.5436605, -81.5181756 28.5431779, -81.5189223 28.5427557, -81.5196948 28.5422732, -81.5202098 28.5418962, -81.5207997 28.541453, -81.5212632 28.5410987, -81.5232244 28.5394877)",1204.26831
11475,8128,8126,1,"LINESTRING (-81.3391054 28.7967463, -81.3426768 28.7964857, -81.3453519 28.7962923, -81.3462844 28.796232, -81.3467667 28.7961898, -81.347222 28.7961486, -81.3477176 28.7961025, -81.34807 28.7960754, -81.3484728 28.7960389, -81.3487199 28.7960207, -81.3489178 28.7959984)",959.8245224
11476,9332,78,1,"LINESTRING (-81.3592503 28.7563287, -81.3609471 28.7564411, -81.3611922 28.756456, -81.3629141 28.7564491, -81.3636196 28.7564407, -81.3640299 28.7564395, -81.3643765 28.7564697, -81.3646327 28.7565331, -81.3649033 28.756659, -81.3651436 28.7568848, -81.3652466 28.7571331, -81.3652981 28.7574943, -81.3651865 28.7577651, -81.3649891 28.7580059, -81.3647574 28.7581639, -81.364517 28.7582392, -81.3642166 28.7582392, -81.3639763 28.7582091, -81.3637102 28.7580962, -81.3635214 28.7579532, -81.3633841 28.7577576, -81.3632896 28.7575168, -81.3632896 28.7572158, -81.3633411 28.7569224, -81.3636673 28.7557862)",1135.606741
11477,7842,10570,1,"LINESTRING (-81.0733643 29.1510776, -81.0716815 29.1481957, -81.070737 29.1465364)",565.7646276
11478,2247,3115,1,"LINESTRING (-81.56764 28.3386068, -81.568058 28.3375086, -81.5681298 28.3372913, -81.5681939 28.3370605, -81.5682447 28.3368379, -81.5682847 28.3366003, -81.5683135 28.3363648, -81.5683262 28.3361427, -81.568332 28.335903, -81.568323 28.3356858, -81.5682837 28.3351844, -81.5682525 28.3348397, -81.5682233 28.3345037, -81.5682054 28.3341536, -81.5681939 28.3338162, -81.5681885 28.3334795, -81.5681838 28.3331892, -81.5681815 28.3329192)",642.2740946
11479,8543,35,1,"LINESTRING (-87.2243967 30.4571473, -87.2241463 30.4562208, -87.2239412 30.4555548, -87.2237485 30.4550377, -87.2235295 30.4545672, -87.2232226 30.4539863, -87.2229867 30.4535848, -87.2227986 30.4532937, -87.2224979 30.4528776, -87.2219101 30.4520917, -87.2215714 30.4516818, -87.220958 30.4509415, -87.220386 30.4502259, -87.2198125 30.449478, -87.2194536 30.449039, -87.2191888 30.4486629, -87.218952 30.4482978, -87.2187072 30.4478961, -87.2185005 30.447487)",1224.399844
11480,7743,7745,1,"LINESTRING (-87.2211643 30.4515844, -87.2213537 30.4518105, -87.2216844 30.4522297, -87.2223502 30.4530883, -87.2225487 30.4533704, -87.2226681 30.4535534, -87.2228485 30.4538403, -87.2229646 30.4540342, -87.2231269 30.4543335, -87.2233189 30.4547178, -87.2234554 30.4550266, -87.2235425 30.4552334, -87.2236592 30.4555399, -87.2238285 30.4560663, -87.2239751 30.4565947, -87.2242898 30.4577632, -87.22463 30.4590285)",902.1122919
