name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East Apache Boulevard,138,422266084.0,134,135,1,109.17,2,56,1800.0,primary,3,"LINESTRING (-111.9349590 33.4147529, -111.9350542 33.4147522, -111.9351945 33.4147511, -111.9361331 33.4147441)",a,0,0,,
East Apache Boulevard,139,422266087.0,136,137,1,131.31,2,56,1800.0,primary,3,"LINESTRING (-111.9328050 33.4147645, -111.9334870 33.4147609, -111.9342173 33.4147571)",a,0,0,,
South College Avenue,140,422266090.0,85,138,1,67.29,1,24,1200.0,tertiary,5,"LINESTRING (-111.9349556 33.4161131, -111.9349554 33.4160606, -111.9349560 33.4159047, -111.9349579 33.4156778, -111.9349567 33.4155062)",a,0,0,,
East Rio Salado Parkway,141,428666893.0,139,140,1,146.41,2,56,1600.0,secondary,4,"LINESTRING (-111.9374930 33.4305413, -111.9376340 33.4304890, -111.9377900 33.4304250, -111.9381333 33.4302428, -111.9384221 33.4300669, -111.9385843 33.4299677, -111.9387265 33.4298922, -111.9388275 33.4298464)",a,0,0,,
South Mill Avenue,142,436789320.0,123,141,1,28.65,3,56,1600.0,secondary,4,"LINESTRING (-111.9399200 33.4154527, -111.9399169 33.4151943)",a,1,0,,
South Mill Avenue,143,436789320.0,141,123,1,28.65,2,56,1600.0,secondary,4,"LINESTRING (-111.9399169 33.4151943, -111.9399200 33.4154527)",a,1,0,,
South Mill Avenue,144,436789324.0,43,123,1,85.39,2,60,1600.0,secondary,4,"LINESTRING (-111.9399810 33.4162084, -111.9399777 33.4161231, -111.9399673 33.4155001, -111.9399200 33.4154527)",a,0,0,,
East Apache Boulevard,145,436790482.0,135,33,1,43.26,3,56,1800.0,primary,3,"LINESTRING (-111.9361331 33.4147441, -111.9364829 33.4147406, -111.9365984 33.4147410)",a,0,0,,
East Apache Boulevard,146,436790483.0,13,142,1,38.88,3,80,1800.0,primary,3,"LINESTRING (-111.9370216 33.4146084, -111.9368432 33.4146033, -111.9366036 33.4145994)",a,0,0,,
East Apache Boulevard,147,436790484.0,143,72,1,72.34,3,56,1800.0,primary,3,"LINESTRING (-111.9314430 33.4146608, -111.9307984 33.4146636, -111.9306650 33.4146657)",a,0,0,,
East Apache Boulevard,148,436790485.0,144,145,1,60.14,3,56,1800.0,primary,3,"LINESTRING (-111.9300149 33.4147941, -111.9305118 33.4147880, -111.9306617 33.4147862)",a,0,0,,
East Apache Boulevard,149,436790486.0,146,147,1,67.55,2,56,1800.0,primary,3,"LINESTRING (-111.9335205 33.4146455, -111.9329616 33.4146434, -111.9327940 33.4146458)",a,0,0,,
East Apache Boulevard,150,436790487.0,145,148,1,144.68,2,56,1800.0,primary,3,"LINESTRING (-111.9306617 33.4147862, -111.9307998 33.4147857, -111.9311430 33.4147838, -111.9322177 33.4147716)",a,0,0,,
East Apache Boulevard,151,436790488.0,137,134,1,68.96,3,56,1800.0,primary,3,"LINESTRING (-111.9342173 33.4147571, -111.9348498 33.4147534, -111.9349590 33.4147529)",a,0,0,,
East Apache Boulevard,152,436790489.0,148,136,1,54.61,3,56,1800.0,primary,3,"LINESTRING (-111.9322177 33.4147716, -111.9327145 33.4147655, -111.9328050 33.4147645)",a,0,0,,
East Apache Boulevard,153,436790490.0,149,70,1,42.4,3,56,1800.0,primary,3,"LINESTRING (-111.9267480 33.4146920, -111.9264832 33.4146930, -111.9262920 33.4146937)",a,0,0,,
East Apache Boulevard,154,436790491.0,150,151,1,17.22,3,56,1800.0,primary,3,"LINESTRING (-111.9261000 33.4148302, -111.9261070 33.4148301, -111.9262852 33.4148286)",a,0,0,,
East Apache Boulevard,155,436790492.0,147,143,1,125.62,2,56,1800.0,primary,3,"LINESTRING (-111.9327940 33.4146458, -111.9327144 33.4146467, -111.9314430 33.4146608)",a,0,0,,
East Apache Boulevard,156,436790493.0,142,152,1,153.29,2,56,1800.0,primary,3,"LINESTRING (-111.9366036 33.4145994, -111.9364858 33.4146000, -111.9361365 33.4146038, -111.9350489 33.4146138, -111.9349550 33.4146147)",a,0,0,,
East Apache Boulevard,157,436790494.0,153,154,1,164.87,2,56,1800.0,primary,3,"LINESTRING (-111.9291450 33.4146674, -111.9285601 33.4146783, -111.9273992 33.4146867, -111.9273720 33.4146858)",a,0,0,,
East Apache Boulevard,158,436790495.0,151,155,1,103.16,2,56,1800.0,primary,3,"LINESTRING (-111.9262852 33.4148286, -111.9264822 33.4148249, -111.9273946 33.4148143)",a,0,0,,
South Mill Avenue,159,436790496.0,156,157,1,78.82,3,48,1800.0,primary,3,"LINESTRING (-111.9400226 33.4174248, -111.9400112 33.4170704, -111.9399489 33.4167178)",a,0,0,,
South Mill Avenue,160,436791111.0,158,159,1,5.45,3,56,1800.0,primary,3,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",a,0,0,,
South Mill Avenue,161,436791112.0,160,161,1,24.65,2,48,1800.0,primary,3,"LINESTRING (-111.9398611 33.4195538, -111.9398626 33.4197761)",a,0,0,,
South Mill Avenue,162,436791113.0,162,93,1,47.69,4,48,1800.0,primary,3,"LINESTRING (-111.9398990 33.4215064, -111.9399182 33.4217910, -111.9399323 33.4219356)",a,0,0,,
South Mill Avenue,163,436791114.0,161,163,1,26.31,2,48,1800.0,primary,3,"LINESTRING (-111.9398626 33.4197761, -111.9398662 33.4200134)",a,0,0,,
South Mill Avenue,164,436791115.0,164,160,1,24.08,2,48,1800.0,primary,3,"LINESTRING (-111.9398606 33.4193366, -111.9398611 33.4195538)",a,0,0,,
South Mill Avenue,165,436791116.0,165,166,1,13.23,3,48,1800.0,primary,3,"LINESTRING (-111.9398851 33.4211703, -111.9398957 33.4212893)",a,0,0,,
South Mill Avenue,166,436791117.0,163,167,1,24.71,2,48,1800.0,primary,3,"LINESTRING (-111.9398662 33.4200134, -111.9398700 33.4202363)",a,0,0,,
South Mill Avenue,167,436791119.0,49,165,1,75.32,2,48,1800.0,primary,3,"LINESTRING (-111.9398765 33.4204910, -111.9398795 33.4205853, -111.9398839 33.4209588, -111.9398832 33.4209802, -111.9398851 33.4211703)",a,0,0,,
South Mill Avenue,168,436791120.0,159,37,1,36.52,3,56,1800.0,primary,3,"LINESTRING (-111.9398505 33.4187373, -111.9398509 33.4189562, -111.9398514 33.4189884, -111.9398533 33.4190667)",a,0,0,,
South Mill Avenue,169,436791121.0,37,164,1,29.93,2,48,1800.0,primary,3,"LINESTRING (-111.9398533 33.4190667, -111.9398559 33.4191444, -111.9398606 33.4193366)",a,0,0,,
South Mill Avenue,170,436791122.0,167,49,1,28.24,3,48,1800.0,primary,3,"LINESTRING (-111.9398700 33.4202363, -111.9398737 33.4203631, -111.9398742 33.4204041, -111.9398765 33.4204910)",a,0,0,,
South Mill Avenue,171,436791123.0,168,18,1,41.08,4,48,1800.0,primary,3,"LINESTRING (-111.9400398 33.4194368, -111.9400383 33.4191729, -111.9400382 33.4191362, -111.9400380 33.4190663)",a,0,0,,
South Mill Avenue,172,436791124.0,169,158,1,118.32,2,48,1800.0,primary,3,"LINESTRING (-111.9398424 33.4176211, -111.9398489 33.4177038, -111.9398450 33.4181798, -111.9398450 33.4184462, -111.9398502 33.4186881)",a,0,0,,
South Mill Avenue,173,436791125.0,18,53,1,159.81,3,48,1800.0,primary,3,"LINESTRING (-111.9400380 33.4190663, -111.9400376 33.4189889, -111.9400338 33.4185957, -111.9400322 33.4184121, -111.9400316 33.4183497, -111.9400284 33.4179958, -111.9400255 33.4177061, -111.9400253 33.4176249)",a,0,0,,
South Mill Avenue,174,436791490.0,170,171,1,34.77,3,48,1800.0,primary,3,"LINESTRING (-111.9399706 33.4249019, -111.9399694 33.4252155)",a,0,0,,
South Mill Avenue,175,436791491.0,172,173,1,74.08,2,48,1800.0,primary,3,"LINESTRING (-111.9400680 33.4231956, -111.9400696 33.4231326, -111.9400741 33.4225274)",a,0,0,,
South Mill Avenue,176,436791492.0,174,172,1,27.83,2,48,1800.0,primary,3,"LINESTRING (-111.9400674 33.4234466, -111.9400678 33.4232760, -111.9400680 33.4231956)",a,0,0,,
South Mill Avenue,177,436791493.0,175,128,1,58.33,3,48,1800.0,primary,3,"LINESTRING (-111.9400785 33.4260353, -111.9400780 33.4256087, -111.9400790 33.4255092)",a,0,0,,
South Mill Avenue,178,436791494.0,176,170,1,33.15,1,48,1800.0,primary,3,"LINESTRING (-111.9399724 33.4246029, -111.9399720 33.4246877, -111.9399706 33.4249019)",a,0,0,,
South Mill Avenue,179,436791495.0,177,112,1,34.56,3,48,1800.0,primary,3,"LINESTRING (-111.9399690 33.4240329, -111.9399695 33.4242260, -111.9399690 33.4242561, -111.9399690 33.4243446)",a,0,0,,
South Mill Avenue,180,436791496.0,6,174,1,99.6,1,48,1800.0,primary,3,"LINESTRING (-111.9400710 33.4243450, -111.9400703 33.4242561, -111.9400684 33.4240361, -111.9400674 33.4234466)",a,0,0,,
South Mill Avenue,181,436791497.0,128,131,1,90.71,1,48,1800.0,primary,3,"LINESTRING (-111.9400790 33.4255092, -111.9400789 33.4253939, -111.9400789 33.4246910)",a,0,0,,
South Mill Avenue,182,436791498.0,173,16,1,65.74,5,48,1800.0,primary,3,"LINESTRING (-111.9400741 33.4225274, -111.9400767 33.4221049, -111.9400773 33.4220661, -111.9400810 33.4219788, -111.9400858 33.4219347)",a,0,0,,
South Mill Avenue,183,436792108.0,178,179,1,63.23,2,48,1800.0,primary,3,"LINESTRING (-111.9399700 33.4264657, -111.9399704 33.4265386, -111.9399733 33.4270360)",a,0,0,,
South Mill Avenue,184,436792109.0,133,180,1,20.13,3,48,1800.0,primary,3,"LINESTRING (-111.9399894 33.4281863, -111.9399892 33.4282941, -111.9399890 33.4283679)",a,0,0,,
South Mill Avenue,185,436792110.0,129,181,1,71.09,1,48,1800.0,primary,3,"LINESTRING (-111.9399659 33.4255082, -111.9399665 33.4256075, -111.9399674 33.4257592, -111.9399678 33.4258453, -111.9399696 33.4261494)",a,0,0,,
South Mill Avenue,186,436792111.0,182,183,1,16.72,2,48,1800.0,primary,3,"LINESTRING (-111.9399887 33.4290761, -111.9399845 33.4292269)",a,0,0,,
South Mill Avenue,187,436792112.0,94,50,1,30.51,2,48,1800.0,primary,3,"LINESTRING (-111.9399651 33.4229201, -111.9399720 33.4231341, -111.9399709 33.4231952)",a,0,0,,
South Mill Avenue,188,436792113.0,181,184,1,12.62,3,48,1800.0,primary,3,"LINESTRING (-111.9399696 33.4261494, -111.9399680 33.4262632)",a,0,0,,
South Mill Avenue,189,436792114.0,50,177,1,92.88,2,48,1800.0,primary,3,"LINESTRING (-111.9399709 33.4231952, -111.9399726 33.4232763, -111.9399714 33.4237090, -111.9399690 33.4240329)",a,0,0,,
South Mill Avenue,190,436792115.0,183,185,1,30.45,3,48,1800.0,primary,3,"LINESTRING (-111.9399845 33.4292269, -111.9399890 33.4293932, -111.9399694 33.4294678, -111.9399608 33.4294989)",a,0,0,,
South Mill Avenue,191,436792116.0,179,23,1,38.64,3,48,1800.0,primary,3,"LINESTRING (-111.9399733 33.4270360, -111.9399709 33.4271729, -111.9399691 33.4272764, -111.9399672 33.4273845)",a,0,0,,
South Mill Avenue,192,436792117.0,180,182,1,78.53,2,48,1800.0,primary,3,"LINESTRING (-111.9399890 33.4283679, -111.9399917 33.4284947, -111.9399859 33.4286719, -111.9399887 33.4290761)",a,0,0,,
South Mill Avenue,193,436792118.0,186,187,1,29.88,3,48,1800.0,primary,3,"LINESTRING (-111.9400691 33.4277606, -111.9400670 33.4275760, -111.9400695 33.4275261, -111.9400695 33.4274911)",a,0,0,,
South Mill Avenue,194,436792119.0,188,186,1,200.53,1,48,1800.0,primary,3,"LINESTRING (-111.9400870 33.4295692, -111.9400836 33.4294932, -111.9400792 33.4291306, -111.9400739 33.4285325, -111.9400691 33.4277606)",a,0,0,,
East University Drive,195,436794670.0,189,190,1,19.03,4,56,1600.0,secondary,4,"LINESTRING (-111.9273870 33.4220144, -111.9271823 33.4220171)",a,1,0,,
East University Drive,196,436794670.0,190,189,1,19.03,2,56,1600.0,secondary,4,"LINESTRING (-111.9271823 33.4220171, -111.9273870 33.4220144)",a,1,0,,
East University Drive,197,436794671.0,191,192,1,14.19,3,64,1600.0,secondary,4,"LINESTRING (-111.9264070 33.4220275, -111.9262544 33.4220295)",a,1,0,,
East University Drive,198,436794671.0,192,191,1,14.19,3,64,1600.0,secondary,4,"LINESTRING (-111.9262544 33.4220295, -111.9264070 33.4220275)",a,1,0,,
East University Drive,199,436794672.0,193,194,1,61.13,3,56,1600.0,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9290744 33.4220195, -111.9289410 33.4220194)",a,1,0,,
East University Drive,200,436794672.0,194,193,1,61.13,2,56,1600.0,secondary,4,"LINESTRING (-111.9289410 33.4220194, -111.9290744 33.4220195, -111.9295985 33.4220148)",a,1,0,,
East University Drive,201,436794675.0,194,195,1,33.3,2,56,1600.0,secondary,4,"LINESTRING (-111.9289410 33.4220194, -111.9287920 33.4220174, -111.9285829 33.4220147)",a,1,0,,
East University Drive,202,436794675.0,195,194,1,33.3,3,56,1600.0,secondary,4,"LINESTRING (-111.9285829 33.4220147, -111.9287920 33.4220174, -111.9289410 33.4220194)",a,1,0,,
East University Drive,203,436794678.0,190,196,1,20.14,4,56,1600.0,secondary,4,"LINESTRING (-111.9271823 33.4220171, -111.9269657 33.4220200)",a,1,0,,
East University Drive,204,436794678.0,196,190,1,20.14,2,56,1600.0,secondary,4,"LINESTRING (-111.9269657 33.4220200, -111.9271823 33.4220171)",a,1,0,,
East University Drive,205,436794679.0,192,197,1,14.36,2,64,1600.0,secondary,4,"LINESTRING (-111.9262544 33.4220295, -111.9261162 33.4220321, -111.9261000 33.4220320)",a,1,0,,
East University Drive,206,436794679.0,197,192,1,14.36,5,64,1600.0,secondary,4,"LINESTRING (-111.9261000 33.4220320, -111.9261162 33.4220321, -111.9262544 33.4220295)",a,1,0,,
East University Drive,207,436794680.0,198,93,1,86.56,4,56,1600.0,secondary,4,"LINESTRING (-111.9390184 33.4219833, -111.9393277 33.4219821, -111.9393949 33.4219819, -111.9398577 33.4219804, -111.9399323 33.4219356)",a,0,0,,
East University Drive,208,436794681.0,199,200,1,72.95,2,56,1600.0,secondary,4,"LINESTRING (-111.9276681 33.4220143, -111.9277984 33.4220541, -111.9283263 33.4220454, -111.9283878 33.4220419, -111.9284316 33.4220121)",a,0,0,,
South Mill Avenue,209,436794682.0,201,120,1,9.11,2,48,1800.0,primary,3,"LINESTRING (-111.9400949 33.4297499, -111.9400910 33.4296678)",a,0,0,,
South Mill Avenue,210,436794683.0,202,201,1,50.68,3,48,1800.0,primary,3,"LINESTRING (-111.9401286 33.4302061, -111.9401130 33.4300629, -111.9400949 33.4297499)",a,0,0,,
West University Drive,211,436794701.0,16,203,1,19.91,2,56,1800.0,primary,3,"LINESTRING (-111.9400858 33.4219347, -111.9401712 33.4219341, -111.9402928 33.4219333, -111.9403000 33.4219333)",a,1,0,,
West University Drive,212,436794701.0,203,16,1,19.91,4,56,1800.0,primary,3,"LINESTRING (-111.9403000 33.4219333, -111.9402928 33.4219333, -111.9401712 33.4219341, -111.9400858 33.4219347)",a,1,0,,
East Rio Salado Parkway,213,436795888.0,204,205,1,46.82,3,56,1600.0,secondary,4,"LINESTRING (-111.9300433 33.4288250, -111.9301482 33.4288383, -111.9302746 33.4288612, -111.9305333 33.4289205)",a,0,0,,
East Rio Salado Parkway,214,436795890.0,206,207,1,17.07,5,56,1600.0,secondary,4,"LINESTRING (-111.9261000 33.4288830, -111.9261081 33.4288836, -111.9262830 33.4288957)",a,0,0,,
East Rio Salado Parkway,215,436795891.0,208,209,1,50.11,3,56,1600.0,secondary,4,"LINESTRING (-111.9279262 33.4289480, -111.9279993 33.4289443, -111.9284571 33.4288722)",a,0,0,,
East Rio Salado Parkway,216,436795892.0,210,211,1,86.78,5,56,1600.0,secondary,4,"LINESTRING (-111.9272141 33.4288263, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9262820 33.4287845)",a,0,0,,
East Rio Salado Parkway,217,436795893.0,207,208,1,153.06,2,56,1600.0,secondary,4,"LINESTRING (-111.9262830 33.4288957, -111.9265230 33.4289081, -111.9275775 33.4289657, -111.9279262 33.4289480)",a,0,0,,
East Rio Salado Parkway,218,436795894.0,209,109,1,79.55,5,56,1600.0,secondary,4,"LINESTRING (-111.9284571 33.4288722, -111.9287893 33.4288199, -111.9289868 33.4287997, -111.9291224 33.4287925, -111.9293050 33.4287835)",a,0,0,,
East Rio Salado Parkway,219,436796010.0,212,213,1,5.82,5,56,1600.0,secondary,4,"LINESTRING (-111.9301347 33.4287110, -111.9300736 33.4286996)",a,0,0,,
East Rio Salado Parkway,220,436796011.0,214,215,1,10.81,3,56,1600.0,secondary,4,"LINESTRING (-111.9332433 33.4294457, -111.9333588 33.4294569)",a,0,0,,
East Rio Salado Parkway,221,436796012.0,213,28,1,71.57,5,56,1600.0,secondary,4,"LINESTRING (-111.9300736 33.4286996, -111.9298786 33.4286781, -111.9297607 33.4286693, -111.9296442 33.4286664, -111.9294671 33.4286631, -111.9293060 33.4286668)",a,0,0,,
East Rio Salado Parkway,222,436796013.0,215,216,1,61.62,5,56,1600.0,secondary,4,"LINESTRING (-111.9333588 33.4294569, -111.9334843 33.4294797, -111.9336315 33.4295146, -111.9338080 33.4295602, -111.9339780 33.4296433)",a,0,0,,
East Rio Salado Parkway,223,436796014.0,28,210,1,196.02,2,56,1600.0,secondary,4,"LINESTRING (-111.9293060 33.4286668, -111.9291317 33.4286708, -111.9289694 33.4286812, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.4288360, -111.9272141 33.4288263)",a,0,0,,
East Rio Salado Parkway,224,436796182.0,110,217,1,65.63,2,56,1600.0,secondary,4,"LINESTRING (-111.9350939 33.4303441, -111.9351938 33.4303975, -111.9354723 33.4305150, -111.9357290 33.4305995)",a,0,0,,
East Rio Salado Parkway,225,436796183.0,58,218,1,10.14,4,56,1600.0,secondary,4,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.4298130)",a,0,0,,
East Rio Salado Parkway,226,436796184.0,219,96,1,77.99,4,56,1600.0,secondary,4,"LINESTRING (-111.9391348 33.4297705, -111.9398383 33.4296955, -111.9399670 33.4296814)",a,0,0,,
East Rio Salado Parkway,227,436796185.0,218,220,1,61.36,4,56,1600.0,secondary,4,"LINESTRING (-111.9345889 33.4298130, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.9340560 33.4294897)",a,0,0,,
East Rio Salado Parkway,228,436796186.0,221,139,1,71.84,3,56,1600.0,secondary,4,"LINESTRING (-111.9367443 33.4306915, -111.9370662 33.4306506, -111.9372716 33.4306112, -111.9373958 33.4305727, -111.9374930 33.4305413)",a,0,0,,
East Rio Salado Parkway,229,436796187.0,220,222,1,176.22,2,56,1600.0,secondary,4,"LINESTRING (-111.9340560 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.9335620 33.4293000, -111.9333170 33.4292740, -111.9328969 33.4292720, -111.9326115 33.4292630, -111.9322183 33.4292329)",a,0,0,,
West Rio Salado Parkway,230,436796418.0,223,188,1,19.95,3,56,1600.0,secondary,4,"LINESTRING (-111.9403000 33.4295474, -111.9401824 33.4295586, -111.9400870 33.4295692)",a,0,0,,
West Rio Salado Parkway,231,436796419.0,120,224,1,19.55,2,56,1600.0,secondary,4,"LINESTRING (-111.9400910 33.4296678, -111.9401871 33.4296574, -111.9403000 33.4296483)",a,0,0,,
South Rural Road,232,436942364.0,225,226,1,17.5,3,56,1800.0,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",a,1,0,,
South Rural Road,233,436942364.0,226,225,1,17.5,3,56,1800.0,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",a,1,0,,
South Rural Road,234,436942365.0,227,228,1,97.17,3,80,1800.0,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.4155570, -111.9262974 33.4159902, -111.9263002 33.4162330, -111.9263007 33.4163769)",a,1,0,,
South Rural Road,235,436942365.0,228,227,1,97.17,3,80,1800.0,primary,3,"LINESTRING (-111.9263007 33.4163769, -111.9263002 33.4162330, -111.9262974 33.4159902, -111.9262944 33.4155570, -111.9262936 33.4155005)",a,1,0,,
South Rural Road,236,436942366.0,211,207,1,12.33,3,56,1800.0,primary,3,"LINESTRING (-111.9262820 33.4287845, -111.9262830 33.4288957)",a,1,0,,
South Rural Road,237,436942366.0,207,211,1,12.33,3,56,1800.0,primary,3,"LINESTRING (-111.9262830 33.4288957, -111.9262820 33.4287845)",a,1,0,,
South Rural Road,238,436942367.0,229,230,1,19.91,3,56,1800.0,primary,3,"LINESTRING (-111.9262999 33.4173616, -111.9263000 33.4175412)",a,1,0,,
South Rural Road,239,436942367.0,230,229,1,19.91,3,56,1800.0,primary,3,"LINESTRING (-111.9263000 33.4175412, -111.9262999 33.4173616)",a,1,0,,
South Rural Road,240,436942368.0,70,151,1,14.98,3,56,1800.0,primary,3,"LINESTRING (-111.9262920 33.4146937, -111.9262906 33.4147355, -111.9262884 33.4148022, -111.9262852 33.4148286)",a,1,0,,
South Rural Road,241,436942368.0,151,70,1,14.98,3,56,1800.0,primary,3,"LINESTRING (-111.9262852 33.4148286, -111.9262884 33.4148022, -111.9262906 33.4147355, -111.9262920 33.4146937)",a,1,0,,
South Rural Road,242,436942369.0,231,229,1,58.03,3,56,1800.0,primary,3,"LINESTRING (-111.9263030 33.4168382, -111.9263020 33.4169260, -111.9263016 33.4171287, -111.9262999 33.4173616)",a,1,0,,
South Rural Road,243,436942369.0,229,231,1,58.03,4,56,1800.0,primary,3,"LINESTRING (-111.9262999 33.4173616, -111.9263016 33.4171287, -111.9263020 33.4169260, -111.9263030 33.4168382)",a,1,0,,
South Rural Road,244,436942370.0,232,233,1,90.37,3,56,1800.0,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.4280550, -111.9263688 33.4275117)",a,0,0,,
South Rural Road,245,436942371.0,234,191,1,79.69,6,56,1800.0,primary,3,"LINESTRING (-111.9263971 33.4227462, -111.9264040 33.4221731, -111.9264070 33.4220275)",a,0,0,,
South Rural Road,246,436942372.0,226,235,1,61.57,4,56,1800.0,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262989 33.4190261, -111.9262960 33.4191375)",a,1,0,,
South Rural Road,247,436942372.0,235,226,1,61.57,3,56,1800.0,primary,3,"LINESTRING (-111.9262960 33.4191375, -111.9262989 33.4190261, -111.9262944 33.4185822)",a,1,0,,
South Rural Road,248,436942373.0,236,237,1,3.64,3,56,1800.0,primary,3,"LINESTRING (-111.9262989 33.4202366, -111.9262980 33.4202694)",a,1,0,,
South Rural Road,249,436942373.0,237,236,1,3.64,3,56,1800.0,primary,3,"LINESTRING (-111.9262980 33.4202694, -111.9262989 33.4202366)",a,1,0,,
South Rural Road,250,436942375.0,232,211,1,51.75,6,56,1800.0,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9262822 33.4286892, -111.9262820 33.4287845)",a,1,0,,
South Rural Road,251,436942375.0,211,232,1,51.75,3,56,1800.0,primary,3,"LINESTRING (-111.9262820 33.4287845, -111.9262822 33.4286892, -111.9262833 33.4283177)",a,1,0,,
South Rural Road,252,436942376.0,235,121,1,44.95,3,56,1800.0,primary,3,"LINESTRING (-111.9262960 33.4191375, -111.9262981 33.4192639, -111.9262990 33.4195429)",a,1,0,,
South Rural Road,253,436942376.0,121,235,1,44.95,3,56,1800.0,primary,3,"LINESTRING (-111.9262990 33.4195429, -111.9262981 33.4192639, -111.9262960 33.4191375)",a,1,0,,
South Rural Road,254,436942377.0,238,239,1,59.78,4,56,1800.0,primary,3,"LINESTRING (-111.9263916 33.4208903, -111.9263890 33.4207332, -111.9263871 33.4206018, -111.9263019 33.4203615)",a,0,0,,
North Scottsdale Road,255,436942378.0,100,63,1,40.2,3,56,1800.0,primary,3,"LINESTRING (-111.9262931 33.4294787, -111.9262890 33.4298413)",a,1,0,,
North Scottsdale Road,256,436942378.0,63,100,1,40.2,3,56,1800.0,primary,3,"LINESTRING (-111.9262890 33.4298413, -111.9262931 33.4294787)",a,1,0,,
South Rural Road,257,436942379.0,240,97,1,33.36,4,56,1800.0,primary,3,"LINESTRING (-111.9262248 33.4242002, -111.9262240 33.4244218, -111.9262230 33.4245011)",a,0,0,,
South Rural Road,258,436942380.0,241,192,1,66.44,5,56,1800.0,primary,3,"LINESTRING (-111.9262465 33.4214303, -111.9262470 33.4216218, -111.9262504 33.4218460, -111.9262544 33.4220295)",a,0,0,,
South Rural Road,259,436942381.0,151,227,1,74.5,3,80,1800.0,primary,3,"LINESTRING (-111.9262852 33.4148286, -111.9262842 33.4149181, -111.9262865 33.4150708, -111.9262876 33.4151408, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",a,1,0,,
South Rural Road,260,436942381.0,227,151,1,74.5,5,80,1800.0,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262876 33.4151408, -111.9262865 33.4150708, -111.9262842 33.4149181, -111.9262852 33.4148286)",a,1,0,,
South Rural Road,261,436942382.0,228,231,1,51.14,4,80,1800.0,primary,3,"LINESTRING (-111.9263007 33.4163769, -111.9263017 33.4165401, -111.9263023 33.4167407, -111.9263030 33.4168382)",a,1,0,,
South Rural Road,262,436942382.0,231,228,1,51.14,3,80,1800.0,primary,3,"LINESTRING (-111.9263030 33.4168382, -111.9263023 33.4167407, -111.9263017 33.4165401, -111.9263007 33.4163769)",a,1,0,,
South Rural Road,263,436942383.0,242,243,1,55.59,4,56,1800.0,primary,3,"LINESTRING (-111.9263790 33.4250061, -111.9263807 33.4245940, -111.9263810 33.4245047)",a,0,0,,
South Rural Road,264,436942384.0,230,225,1,97.92,3,56,1800.0,primary,3,"LINESTRING (-111.9263000 33.4175412, -111.9262990 33.4176300, -111.9262990 33.4177870, -111.9262995 33.4180207, -111.9262973 33.4181954, -111.9262955 33.4184244)",a,1,0,,
South Rural Road,265,436942384.0,225,230,1,97.92,3,56,1800.0,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262973 33.4181954, -111.9262995 33.4180207, -111.9262990 33.4177870, -111.9262990 33.4176300, -111.9263000 33.4175412)",a,1,0,,
South Rural Road,266,436942385.0,191,238,1,126.13,3,56,1800.0,primary,3,"LINESTRING (-111.9264070 33.4220275, -111.9263937 33.4218490, -111.9264000 33.4215694, -111.9263973 33.4213363, -111.9263958 33.4212452, -111.9263916 33.4208903)",a,0,0,,
South Rural Road,267,436942386.0,239,29,1,68.94,3,56,1800.0,primary,3,"LINESTRING (-111.9263019 33.4203615, -111.9262331 33.4205950, -111.9262379 33.4209763)",a,0,0,,
South Rural Road,268,436942386.0,29,244,1,20.39,3,56,1800.0,primary,3,"LINESTRING (-111.9262379 33.4209763, -111.9262382 33.4210663, -111.9262455 33.4211600)",a,0,0,,
South Rural Road,269,436942387.0,192,106,1,89.42,3,56,1800.0,primary,3,"LINESTRING (-111.9262544 33.4220295, -111.9262566 33.4221873, -111.9262371 33.4227921, -111.9262331 33.4228357)",a,0,0,,
,270,439081931.0,245,246,1,39.12,1,80,1800.0,primary,3,"LINESTRING (-111.9261000 33.4234280, -111.9261044 33.4234305, -111.9261240 33.4234469, -111.9261411 33.4234867, -111.9261565 33.4235246, -111.9262251 33.4237605)",a,0,1,,
