name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Kenwood Lane,7420,5676679,2254,3887,1,83.4,1,30,1000,residential,6,"LINESTRING (-111.9027487 33.3543064, -111.9027315 33.3538905, -111.9027744 33.3536826, -111.9028340 33.3535679)",a,1,0,,
South Kenwood Lane,7421,5676679,2254,3521,1,84.25,1,30,1000,residential,6,"LINESTRING (-111.9027487 33.3543064, -111.9027573 33.3550663)",a,1,0,,
South Kenwood Lane,7422,5676679,3521,2254,1,84.25,1,30,1000,residential,6,"LINESTRING (-111.9027573 33.3550663, -111.9027487 33.3543064)",a,1,0,,
South Kenwood Lane,7423,5676679,3521,1758,1,81.08,1,30,1000,residential,6,"LINESTRING (-111.9027573 33.3550663, -111.9027573 33.3557770, -111.9027573 33.3557976)",a,1,0,,
South Kenwood Lane,7424,5676679,1758,3521,1,81.08,1,30,1000,residential,6,"LINESTRING (-111.9027573 33.3557976, -111.9027573 33.3557770, -111.9027573 33.3550663)",a,1,0,,
South Kenwood Lane,7425,5676680,3888,1265,1,64.07,1,30,1000,residential,6,"LINESTRING (-111.9027967 33.3784640, -111.9027881 33.3778861)",a,1,0,,
South Kenwood Lane,7426,5676680,1265,3888,1,64.07,1,30,1000,residential,6,"LINESTRING (-111.9027881 33.3778861, -111.9027967 33.3784640)",a,1,0,,
South Kenwood Lane,7427,5676680,1265,3737,1,89.8,1,30,1000,residential,6,"LINESTRING (-111.9027881 33.3778861, -111.9027881 33.3774632, -111.9027795 33.3770762)",a,1,0,,
South Kenwood Lane,7428,5676680,3737,1265,1,89.8,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3770762, -111.9027881 33.3774632, -111.9027881 33.3778861)",a,1,0,,
South Kenwood Lane,7429,5676680,3737,3229,1,91.39,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3770762, -111.9027795 33.3766650, -111.9027795 33.3766303, -111.9027795 33.3762519)",a,1,0,,
South Kenwood Lane,7430,5676680,3229,3737,1,91.39,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3762519, -111.9027795 33.3766303, -111.9027795 33.3766650, -111.9027795 33.3770762)",a,1,0,,
South Kenwood Lane,7431,5676680,3229,2494,1,86.61,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3762519, -111.9027795 33.3758494, -111.9027795 33.3754707)",a,1,0,,
South Kenwood Lane,7432,5676680,2494,3229,1,86.61,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3754707, -111.9027795 33.3758494, -111.9027795 33.3762519)",a,1,0,,
South Kenwood Lane,7433,5676680,2494,1890,1,93.14,1,30,1000,residential,6,"LINESTRING (-111.9027795 33.3754707, -111.9027954 33.3750802, -111.9028024 33.3749091, -111.9028825 33.3746392)",a,1,0,,
South Kenwood Lane,7434,5676680,1890,2494,1,93.14,1,30,1000,residential,6,"LINESTRING (-111.9028825 33.3746392, -111.9028024 33.3749091, -111.9027954 33.3750802, -111.9027795 33.3754707)",a,1,0,,
South Kenwood Lane,7435,5676681,3889,3890,1,120.47,1,40,1000,residential,6,"LINESTRING (-111.9029097 33.3347259, -111.9029073 33.3345835, -111.9029040 33.3344433, -111.9029223 33.3342927, -111.9029727 33.3340919, -111.9031186 33.3336616)",a,1,0,,
South Kenwood Lane,7436,5676681,3890,3889,1,120.47,1,40,1000,residential,6,"LINESTRING (-111.9031186 33.3336616, -111.9029727 33.3340919, -111.9029223 33.3342927, -111.9029040 33.3344433, -111.9029073 33.3345835, -111.9029097 33.3347259)",a,1,0,,
South Kenwood Lane,7437,5676681,3890,1469,1,80.22,1,40,1000,residential,6,"LINESTRING (-111.9031186 33.3336616, -111.9031889 33.3333509, -111.9032216 33.3329445)",a,1,0,,
South Kenwood Lane,7438,5676681,1469,3890,1,80.22,1,40,1000,residential,6,"LINESTRING (-111.9032216 33.3329445, -111.9031889 33.3333509, -111.9031186 33.3336616)",a,1,0,,
South Kenwood Lane,7439,5676681,1469,1233,1,89.08,1,40,1000,residential,6,"LINESTRING (-111.9032216 33.3329445, -111.9032220 33.3321410)",a,1,0,,
South Kenwood Lane,7440,5676681,1233,1469,1,89.08,1,40,1000,residential,6,"LINESTRING (-111.9032220 33.3321410, -111.9032216 33.3329445)",a,1,0,,
South Kenwood Lane,7441,5676681,1233,3891,1,86.64,1,40,1000,residential,6,"LINESTRING (-111.9032220 33.3321410, -111.9032266 33.3317301, -111.9032387 33.3313597)",a,1,0,,
South Kenwood Lane,7442,5676681,3891,1233,1,86.64,1,40,1000,residential,6,"LINESTRING (-111.9032387 33.3313597, -111.9032266 33.3317301, -111.9032220 33.3321410)",a,1,0,,
South Kenwood Lane,7443,5676681,3891,3892,1,86.13,1,40,1000,residential,6,"LINESTRING (-111.9032387 33.3313597, -111.9032403 33.3305828)",a,1,0,,
South Kenwood Lane,7444,5676681,3892,3891,1,86.13,1,40,1000,residential,6,"LINESTRING (-111.9032403 33.3305828, -111.9032387 33.3313597)",a,1,0,,
South Kenwood Lane,7445,5676681,3892,2663,1,87.65,1,40,1000,residential,6,"LINESTRING (-111.9032403 33.3305828, -111.9032458 33.3303103, -111.9032505 33.3297923)",a,1,0,,
South Kenwood Lane,7446,5676681,2663,3892,1,87.65,1,40,1000,residential,6,"LINESTRING (-111.9032505 33.3297923, -111.9032458 33.3303103, -111.9032403 33.3305828)",a,1,0,,
South Kenwood Lane,7447,5676685,1072,696,1,130.59,1,30,1000,residential,6,"LINESTRING (-111.9028205 33.3399456, -111.9028353 33.3387678)",a,1,0,,
South Kenwood Lane,7448,5676685,696,1072,1,130.59,1,30,1000,residential,6,"LINESTRING (-111.9028353 33.3387678, -111.9028205 33.3399456)",a,1,0,,
South Kenwood Lane,7449,5676688,2873,3893,1,85.64,1,30,1000,residential,6,"LINESTRING (-111.9048996 33.3632088, -111.9048939 33.3630551, -111.9048523 33.3628192, -111.9048292 33.3625989, -111.9048225 33.3624399)",a,1,0,,
South Kenwood Lane,7450,5676688,3893,2873,1,85.64,1,30,1000,residential,6,"LINESTRING (-111.9048225 33.3624399, -111.9048292 33.3625989, -111.9048523 33.3628192, -111.9048939 33.3630551, -111.9048996 33.3632088)",a,1,0,,
South Kenwood Lane,7451,5676688,3893,3605,1,91.15,1,30,1000,residential,6,"LINESTRING (-111.9048225 33.3624399, -111.9048399 33.3622674, -111.9048631 33.3621470, -111.9048722 33.3620829, -111.9049633 33.3616267)",a,1,0,,
South Kenwood Lane,7452,5676688,3605,3893,1,91.15,1,30,1000,residential,6,"LINESTRING (-111.9049633 33.3616267, -111.9048722 33.3620829, -111.9048631 33.3621470, -111.9048399 33.3622674, -111.9048225 33.3624399)",a,1,0,,
South Kenwood Lane,7453,5676688,3605,3590,1,87.4,1,30,1000,residential,6,"LINESTRING (-111.9049633 33.3616267, -111.9050331 33.3612239, -111.9051028 33.3608471)",a,1,0,,
South Kenwood Lane,7454,5676688,3590,3605,1,87.4,1,30,1000,residential,6,"LINESTRING (-111.9051028 33.3608471, -111.9050331 33.3612239, -111.9049633 33.3616267)",a,1,0,,
South Kenwood Lane,7455,5676688,3590,2799,1,86.58,1,30,1000,residential,6,"LINESTRING (-111.9051028 33.3608471, -111.9051764 33.3604696, -111.9052530 33.3600764)",a,1,0,,
South Kenwood Lane,7456,5676688,2799,3590,1,86.58,1,30,1000,residential,6,"LINESTRING (-111.9052530 33.3600764, -111.9051764 33.3604696, -111.9051028 33.3608471)",a,1,0,,
South Kenwood Lane,7457,5676688,2799,2770,1,88.84,1,30,1000,residential,6,"LINESTRING (-111.9052530 33.3600764, -111.9053240 33.3596913, -111.9053990 33.3592845)",a,1,0,,
South Kenwood Lane,7458,5676688,2770,2799,1,88.84,1,30,1000,residential,6,"LINESTRING (-111.9053990 33.3592845, -111.9053240 33.3596913, -111.9052530 33.3600764)",a,1,0,,
South Kenwood Lane,7459,5676689,3894,3186,1,109.08,1,30,1000,residential,6,"LINESTRING (-111.9015743 33.3808107, -111.9015797 33.3805456, -111.9015868 33.3798269)",a,1,0,,
South Kenwood Lane,7460,5676689,3186,3894,1,109.08,1,30,1000,residential,6,"LINESTRING (-111.9015868 33.3798269, -111.9015797 33.3805456, -111.9015743 33.3808107)",a,1,0,,
South Kenwood Lane,7461,5676691,3895,2326,1,66.76,1,40,1000,residential,6,"LINESTRING (-111.9036550 33.3649193, -111.9036636 33.3643172)",a,1,0,,
South Kenwood Lane,7462,5676691,2326,3895,1,66.76,1,40,1000,residential,6,"LINESTRING (-111.9036636 33.3643172, -111.9036550 33.3649193)",a,1,0,,
South Kenwood Lane,7463,5676694,3896,2784,1,75.89,1,30,1000,residential,6,"LINESTRING (-111.9038970 33.3739020, -111.9038988 33.3735905, -111.9039010 33.3732175)",a,1,0,,
South Kenwood Lane,7464,5676694,2784,3896,1,75.89,1,30,1000,residential,6,"LINESTRING (-111.9039010 33.3732175, -111.9038988 33.3735905, -111.9038970 33.3739020)",a,1,0,,
South Kenwood Lane,7465,5676696,3897,765,1,85.98,1,30,1000,residential,6,"LINESTRING (-111.9028207 33.3463399, -111.9028074 33.3467363, -111.9028050 33.3471153)",a,1,0,,
South Kenwood Lane,7466,5676696,765,3897,1,85.98,1,30,1000,residential,6,"LINESTRING (-111.9028050 33.3471153, -111.9028074 33.3467363, -111.9028207 33.3463399)",a,1,0,,
South Kenwood Lane,7467,5676696,765,2985,1,88.97,1,30,1000,residential,6,"LINESTRING (-111.9028050 33.3471153, -111.9027995 33.3475319, -111.9028036 33.3479178)",a,1,0,,
South Kenwood Lane,7468,5676696,2985,765,1,88.97,1,30,1000,residential,6,"LINESTRING (-111.9028036 33.3479178, -111.9027995 33.3475319, -111.9028050 33.3471153)",a,1,0,,
South Kenwood Lane,7469,5676696,2985,3158,1,85.05,1,30,1000,residential,6,"LINESTRING (-111.9028036 33.3479178, -111.9028036 33.3483138, -111.9028030 33.3484257, -111.9028036 33.3486849)",a,1,0,,
South Kenwood Lane,7470,5676696,3158,2985,1,85.05,1,30,1000,residential,6,"LINESTRING (-111.9028036 33.3486849, -111.9028030 33.3484257, -111.9028036 33.3483138, -111.9028036 33.3479178)",a,1,0,,
South Kenwood Lane,7471,5676698,3898,3899,1,74.3,1,30,1000,residential,6,"LINESTRING (-111.9028151 33.3448507, -111.9028121 33.3452688, -111.9028121 33.3453581, -111.9028548 33.3455169)",a,1,0,,
South Kenwood Lane,7472,5676698,3899,3898,1,74.3,1,30,1000,residential,6,"LINESTRING (-111.9028548 33.3455169, -111.9028121 33.3453581, -111.9028121 33.3452688, -111.9028151 33.3448507)",a,1,0,,
West 7th Place,7473,5676700,3709,2598,1,106.72,1,40,1000,residential,6,"LINESTRING (-111.9577527 33.4230749, -111.9588213 33.4230766, -111.9588978 33.4230942)",a,1,0,,
West 7th Place,7474,5676700,2598,3709,1,106.72,1,40,1000,residential,6,"LINESTRING (-111.9588978 33.4230942, -111.9588213 33.4230766, -111.9577527 33.4230749)",a,1,0,,
West 7th Place,7475,5676706,3900,133,1,141.97,1,40,1000,residential,6,"LINESTRING (-111.9612951 33.4230722, -111.9613473 33.4230681, -111.9618441 33.4230684, -111.9620501 33.4230469, -111.9622647 33.4229824, -111.9624192 33.4229179, -111.9625909 33.4228750, -111.9627797 33.4228535)",a,1,0,,
West 7th Place,7476,5676706,133,3900,1,141.97,1,40,1000,residential,6,"LINESTRING (-111.9627797 33.4228535, -111.9625909 33.4228750, -111.9624192 33.4229179, -111.9622647 33.4229824, -111.9620501 33.4230469, -111.9618441 33.4230684, -111.9613473 33.4230681, -111.9612951 33.4230722)",a,1,0,,
West 7th Place,7477,5676706,133,3901,1,225.28,1,40,1000,residential,6,"LINESTRING (-111.9627797 33.4228535, -111.9652007 33.4227672)",a,1,0,,
West 7th Place,7478,5676706,3901,133,1,225.28,1,40,1000,residential,6,"LINESTRING (-111.9652007 33.4227672, -111.9627797 33.4228535)",a,1,0,,
East Cairo Circle,7479,5676892,2351,3902,1,34.98,1,30,1000,residential,6,"LINESTRING (-111.8934980 33.3986415, -111.8931547 33.3985125)",a,1,0,,
East Cairo Circle,7480,5676892,3902,2351,1,34.98,1,30,1000,residential,6,"LINESTRING (-111.8931547 33.3985125, -111.8934980 33.3986415)",a,1,0,,
East Larkspur Lane,7481,5676896,1988,3903,1,181.96,1,40,1000,residential,6,"LINESTRING (-111.9241778 33.4496730, -111.9237695 33.4496743, -111.9226697 33.4496777, -111.9222200 33.4496791)",a,1,0,,
East Larkspur Lane,7482,5676896,3903,1988,1,181.96,1,40,1000,residential,6,"LINESTRING (-111.9222200 33.4496791, -111.9226697 33.4496777, -111.9237695 33.4496743, -111.9241778 33.4496730)",a,1,0,,
East Larkspur Lane,7483,5676897,2037,3904,1,226.99,1,30,1000,residential,6,"LINESTRING (-111.9093347 33.4498576, -111.9100457 33.4498607, -111.9104539 33.4498625, -111.9111257 33.4498654, -111.9113268 33.4498663, -111.9115435 33.4498672, -111.9116655 33.4498169, -111.9117514 33.4497781)",a,1,0,,
East Larkspur Lane,7484,5676897,3904,2037,1,226.99,1,30,1000,residential,6,"LINESTRING (-111.9117514 33.4497781, -111.9116655 33.4498169, -111.9115435 33.4498672, -111.9113268 33.4498663, -111.9111257 33.4498654, -111.9104539 33.4498625, -111.9100457 33.4498607, -111.9093347 33.4498576)",a,1,0,,
East Larkspur Lane,7485,5676899,3905,3514,1,74.73,1,40,1000,residential,6,"LINESTRING (-111.9351313 33.4494462, -111.9348928 33.4494455, -111.9347670 33.4494392, -111.9346488 33.4494197, -111.9345395 33.4493918, -111.9344482 33.4493609, -111.9343540 33.4493194)",a,1,0,,
East Larkspur Lane,7486,5676899,3514,3905,1,74.73,1,40,1000,residential,6,"LINESTRING (-111.9343540 33.4493194, -111.9344482 33.4493609, -111.9345395 33.4493918, -111.9346488 33.4494197, -111.9347670 33.4494392, -111.9348928 33.4494455, -111.9351313 33.4494462)",a,1,0,,
East Larkspur Lane,7487,5676899,3514,1583,1,77.5,1,40,1000,residential,6,"LINESTRING (-111.9343540 33.4493194, -111.9342357 33.4492489, -111.9339763 33.4490623, -111.9338762 33.4489852, -111.9337934 33.4489329, -111.9336981 33.4488915)",a,1,0,,
East Larkspur Lane,7488,5676899,1583,3514,1,77.5,1,40,1000,residential,6,"LINESTRING (-111.9336981 33.4488915, -111.9337934 33.4489329, -111.9338762 33.4489852, -111.9339763 33.4490623, -111.9342357 33.4492489, -111.9343540 33.4493194)",a,1,0,,
East Larkspur Lane,7489,5676900,2102,523,1,133.62,1,40,1000,residential,6,"LINESTRING (-111.9326511 33.4496804, -111.9323681 33.4498113, -111.9321831 33.4498728, -111.9319740 33.4499007, -111.9314028 33.4499042, -111.9312703 33.4499061)",a,1,0,,
East Larkspur Lane,7490,5676900,523,2102,1,133.62,1,40,1000,residential,6,"LINESTRING (-111.9312703 33.4499061, -111.9314028 33.4499042, -111.9319740 33.4499007, -111.9321831 33.4498728, -111.9323681 33.4498113, -111.9326511 33.4496804)",a,1,0,,
West Chilton Drive,7491,5676905,1532,3750,1,240.05,1,40,1000,residential,6,"LINESTRING (-111.9544937 33.3518160, -111.9546006 33.3518154, -111.9569377 33.3518022, -111.9570091 33.3518064, -111.9570664 33.3518309)",a,1,0,,
West Chilton Drive,7492,5676905,3750,1532,1,240.05,1,40,1000,residential,6,"LINESTRING (-111.9570664 33.3518309, -111.9570091 33.3518064, -111.9569377 33.3518022, -111.9546006 33.3518154, -111.9544937 33.3518160)",a,1,0,,
West Santa Cruz Drive,7493,5676909,3906,339,1,114.95,1,40,1000,residential,6,"LINESTRING (-111.9436729 33.3872721, -111.9444368 33.3872721, -111.9449089 33.3872721)",a,1,0,,
West Santa Cruz Drive,7494,5676909,339,3906,1,114.95,1,40,1000,residential,6,"LINESTRING (-111.9449089 33.3872721, -111.9444368 33.3872721, -111.9436729 33.3872721)",a,1,0,,
West Santa Cruz Drive,7495,5676909,339,340,1,72.11,1,40,1000,residential,6,"LINESTRING (-111.9449089 33.3872721, -111.9452007 33.3872649, -111.9456814 33.3872219)",a,1,0,,
West Santa Cruz Drive,7496,5676909,340,339,1,72.11,1,40,1000,residential,6,"LINESTRING (-111.9456814 33.3872219, -111.9452007 33.3872649, -111.9449089 33.3872721)",a,1,0,,
West Santa Cruz Drive,7497,5676909,340,2817,1,126.44,1,40,1000,residential,6,"LINESTRING (-111.9456814 33.3872219, -111.9458008 33.3872027, -111.9459646 33.3871861, -111.9470375 33.3871861)",a,1,0,,
West Santa Cruz Drive,7498,5676909,2817,340,1,126.44,1,40,1000,residential,6,"LINESTRING (-111.9470375 33.3871861, -111.9459646 33.3871861, -111.9458008 33.3872027, -111.9456814 33.3872219)",a,1,0,,
West Santa Cruz Drive,7499,5676909,2817,3717,1,85.9,1,40,1000,residential,6,"LINESTRING (-111.9470375 33.3871861, -111.9471834 33.3871861, -111.9479611 33.3871889)",a,1,0,,
West Santa Cruz Drive,7500,5676909,3717,2817,1,85.9,1,40,1000,residential,6,"LINESTRING (-111.9479611 33.3871889, -111.9471834 33.3871861, -111.9470375 33.3871861)",a,1,0,,
West Santa Cruz Drive,7501,5676909,3717,3458,1,74.26,1,40,1000,residential,6,"LINESTRING (-111.9479611 33.3871889, -111.9482336 33.3871933, -111.9484537 33.3871717, -111.9487370 33.3870786)",a,1,0,,
West Santa Cruz Drive,7502,5676909,3458,3717,1,74.26,1,40,1000,residential,6,"LINESTRING (-111.9487370 33.3870786, -111.9484537 33.3871717, -111.9482336 33.3871933, -111.9479611 33.3871889)",a,1,0,,
West Santa Cruz Drive,7503,5676909,3458,3460,1,42.05,1,40,1000,residential,6,"LINESTRING (-111.9487370 33.3870786, -111.9489601 33.3870141, -111.9491747 33.3869926)",a,1,0,,
West Santa Cruz Drive,7504,5676909,3460,3458,1,42.05,1,40,1000,residential,6,"LINESTRING (-111.9491747 33.3869926, -111.9489601 33.3870141, -111.9487370 33.3870786)",a,1,0,,
West Santa Cruz Drive,7505,5676909,3460,606,1,70.25,1,40,1000,residential,6,"LINESTRING (-111.9491747 33.3869926, -111.9495953 33.3869926, -111.9499300 33.3869926)",a,1,0,,
West Santa Cruz Drive,7506,5676909,606,3460,1,70.25,1,40,1000,residential,6,"LINESTRING (-111.9499300 33.3869926, -111.9495953 33.3869926, -111.9491747 33.3869926)",a,1,0,,
West Santa Cruz Drive,7507,5676909,606,1124,1,86.54,1,40,1000,residential,6,"LINESTRING (-111.9499300 33.3869926, -111.9504793 33.3869997, -111.9508570 33.3870427)",a,1,0,,
West Santa Cruz Drive,7508,5676909,1124,606,1,86.54,1,40,1000,residential,6,"LINESTRING (-111.9508570 33.3870427, -111.9504793 33.3869997, -111.9499300 33.3869926)",a,1,0,,
West Santa Cruz Drive,7509,5676909,1124,3002,1,136.3,1,40,1000,residential,6,"LINESTRING (-111.9508570 33.3870427, -111.9510115 33.3870642, -111.9514149 33.3871287, -111.9517582 33.3871717, -111.9523092 33.3871809)",a,1,0,,
West Santa Cruz Drive,7510,5676909,3002,1124,1,136.3,1,40,1000,residential,6,"LINESTRING (-111.9523092 33.3871809, -111.9517582 33.3871717, -111.9514149 33.3871287, -111.9510115 33.3870642, -111.9508570 33.3870427)",a,1,0,,
West Santa Cruz Drive,7511,5676909,3002,3081,1,161.21,1,40,1000,residential,6,"LINESTRING (-111.9523092 33.3871809, -111.9528053 33.3871789, -111.9532173 33.3871359, -111.9539984 33.3869209)",a,1,0,,
West Santa Cruz Drive,7512,5676909,3081,3002,1,161.21,1,40,1000,residential,6,"LINESTRING (-111.9539984 33.3869209, -111.9532173 33.3871359, -111.9528053 33.3871789, -111.9523092 33.3871809)",a,1,0,,
West Santa Cruz Drive,7513,5676909,3081,16,1,118.11,1,40,1000,residential,6,"LINESTRING (-111.9539984 33.3869209, -111.9542730 33.3868421, -111.9545570 33.3867668, -111.9548138 33.3866987, -111.9552086 33.3865984)",a,1,0,,
West Santa Cruz Drive,7514,5676909,16,3081,1,118.11,1,40,1000,residential,6,"LINESTRING (-111.9552086 33.3865984, -111.9548138 33.3866987, -111.9545570 33.3867668, -111.9542730 33.3868421, -111.9539984 33.3869209)",a,1,0,,
West Santa Cruz Drive,7515,5676909,16,3751,1,96.01,1,40,1000,residential,6,"LINESTRING (-111.9552086 33.3865984, -111.9553888 33.3865984, -111.9556978 33.3866772, -111.9561956 33.3868277)",a,1,0,,
West Santa Cruz Drive,7516,5676909,3751,16,1,96.01,1,40,1000,residential,6,"LINESTRING (-111.9561956 33.3868277, -111.9556978 33.3866772, -111.9553888 33.3865984, -111.9552086 33.3865984)",a,1,0,,
West Santa Cruz Drive,7517,5676909,3751,3802,1,90.85,1,40,1000,residential,6,"LINESTRING (-111.9561956 33.3868277, -111.9565830 33.3869541, -111.9567450 33.3870069, -111.9570883 33.3871574)",a,1,0,,
West Santa Cruz Drive,7518,5676909,3802,3751,1,90.85,1,40,1000,residential,6,"LINESTRING (-111.9570883 33.3871574, -111.9567450 33.3870069, -111.9565830 33.3869541, -111.9561956 33.3868277)",a,1,0,,
West Bell de Mar Drive,7519,5677074,3907,3493,1,132.33,1,30,800,unclassified,15,"LINESTRING (-111.9631627 33.3580592, -111.9633088 33.3580579, -111.9635369 33.3580558, -111.9639459 33.3580522, -111.9640829 33.3580509, -111.9644330 33.3580478, -111.9645850 33.3580464)",a,1,0,,
West Bell de Mar Drive,7520,5677074,3493,3907,1,132.33,1,30,800,unclassified,15,"LINESTRING (-111.9645850 33.3580464, -111.9644330 33.3580478, -111.9640829 33.3580509, -111.9639459 33.3580522, -111.9635369 33.3580558, -111.9633088 33.3580579, -111.9631627 33.3580592)",a,1,0,,
West Bell de Mar Drive,7521,5677074,3493,2288,1,178.51,1,30,800,unclassified,15,"LINESTRING (-111.9645850 33.3580464, -111.9648660 33.3580439, -111.9654550 33.3580386, -111.9656400 33.3580369, -111.9665036 33.3580292)",a,1,0,,
West Bell de Mar Drive,7522,5677074,2288,3493,1,178.51,1,30,800,unclassified,15,"LINESTRING (-111.9665036 33.3580292, -111.9656400 33.3580369, -111.9654550 33.3580386, -111.9648660 33.3580439, -111.9645850 33.3580464)",a,1,0,,
West Bell de Mar Drive,7523,5677078,1220,2422,1,218,1,30,1000,residential,6,"LINESTRING (-111.9538128 33.3583750, -111.9514696 33.3583708)",a,1,0,,
West Bell de Mar Drive,7524,5677078,2422,1220,1,218,1,30,1000,residential,6,"LINESTRING (-111.9514696 33.3583708, -111.9538128 33.3583750)",a,1,0,,
West Bell de Mar Drive,7525,5677078,2422,2371,1,80.66,1,30,1000,residential,6,"LINESTRING (-111.9514696 33.3583708, -111.9506027 33.3583780)",a,1,0,,
West Bell de Mar Drive,7526,5677078,2371,2422,1,80.66,1,30,1000,residential,6,"LINESTRING (-111.9506027 33.3583780, -111.9514696 33.3583708)",a,1,0,,
South Eastshore Drive,7527,5677081,3908,3909,1,77.09,1,30,1000,residential,6,"LINESTRING (-111.9114651 33.3767989, -111.9114480 33.3761037)",a,1,0,,
South Eastshore Drive,7528,5677081,3909,3908,1,77.09,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3761037, -111.9114651 33.3767989)",a,1,0,,
South Eastshore Drive,7529,5677081,3909,2821,1,77.87,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3761037, -111.9114480 33.3755128, -111.9114480 33.3754013)",a,1,0,,
South Eastshore Drive,7530,5677081,2821,3909,1,77.87,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3754013, -111.9114480 33.3755128, -111.9114480 33.3761037)",a,1,0,,
South Eastshore Drive,7531,5677081,2821,1389,1,74.51,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3754013, -111.9114480 33.3751903, -111.9114480 33.3747292)",a,1,0,,
South Eastshore Drive,7532,5677081,1389,2821,1,74.51,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3747292, -111.9114480 33.3751903, -111.9114480 33.3754013)",a,1,0,,
South Eastshore Drive,7533,5677081,1389,3173,1,79.12,1,30,1000,residential,6,"LINESTRING (-111.9114480 33.3747292, -111.9114429 33.3745239, -111.9114394 33.3741971, -111.9114737 33.3740179)",a,1,0,,
South Eastshore Drive,7534,5677081,3173,1389,1,79.12,1,30,1000,residential,6,"LINESTRING (-111.9114737 33.3740179, -111.9114394 33.3741971, -111.9114429 33.3745239, -111.9114480 33.3747292)",a,1,0,,
South Eastshore Drive,7535,5677081,3173,3394,1,76.94,1,30,1000,residential,6,"LINESTRING (-111.9114737 33.3740179, -111.9115424 33.3737240, -111.9115595 33.3733298)",a,1,0,,
South Eastshore Drive,7536,5677081,3394,3173,1,76.94,1,30,1000,residential,6,"LINESTRING (-111.9115595 33.3733298, -111.9115424 33.3737240, -111.9114737 33.3740179)",a,1,0,,
South Eastshore Drive,7537,5677081,3394,3260,1,77.88,1,30,1000,residential,6,"LINESTRING (-111.9115595 33.3733298, -111.9115509 33.3729356, -111.9115853 33.3727779, -111.9116539 33.3726417)",a,1,0,,
South Eastshore Drive,7538,5677081,3260,3394,1,77.88,1,30,1000,residential,6,"LINESTRING (-111.9116539 33.3726417, -111.9115853 33.3727779, -111.9115509 33.3729356, -111.9115595 33.3733298)",a,1,0,,
South Eastshore Drive,7539,5677081,3260,3910,1,46.45,1,30,1000,residential,6,"LINESTRING (-111.9116539 33.3726417, -111.9117398 33.3724482, -111.9117570 33.3723518, -111.9117618 33.3722369)",a,1,0,,
South Eastshore Drive,7540,5677081,3910,3260,1,46.45,1,30,1000,residential,6,"LINESTRING (-111.9117618 33.3722369, -111.9117570 33.3723518, -111.9117398 33.3724482, -111.9116539 33.3726417)",a,1,0,,
East la Diosa Drive,7541,5677262,3911,3912,1,154.84,1,30,1000,residential,6,"LINESTRING (-111.9327465 33.4042295, -111.9310814 33.4042438)",a,1,0,,
East la Diosa Drive,7542,5677262,3912,3911,1,154.84,1,30,1000,residential,6,"LINESTRING (-111.9310814 33.4042438, -111.9327465 33.4042295)",a,1,0,,
East Don Carlos Avenue,7543,5677331,3913,911,1,69.28,1,30,1000,residential,6,"LINESTRING (-111.8907098 33.4174468, -111.8899647 33.4174512)",a,1,0,,
East Don Carlos Avenue,7544,5677331,911,3913,1,69.28,1,30,1000,residential,6,"LINESTRING (-111.8899647 33.4174512, -111.8907098 33.4174468)",a,1,0,,
East Don Carlos Avenue,7545,5677331,911,3914,1,232.08,1,30,1000,residential,6,"LINESTRING (-111.8899647 33.4174512, -111.8888946 33.4174557, -111.8884081 33.4174310, -111.8874694 33.4174292)",a,1,0,,
East Don Carlos Avenue,7546,5677331,3914,911,1,232.08,1,30,1000,residential,6,"LINESTRING (-111.8874694 33.4174292, -111.8884081 33.4174310, -111.8888946 33.4174557, -111.8899647 33.4174512)",a,1,0,,
East Don Carlos Avenue,7547,5677332,2211,3915,1,300.72,1,30,1000,residential,6,"LINESTRING (-111.8863105 33.4175300, -111.8853325 33.4175324, -111.8830760 33.4175378)",a,1,0,,
East Don Carlos Avenue,7548,5677332,3915,2211,1,300.72,1,30,1000,residential,6,"LINESTRING (-111.8830760 33.4175378, -111.8853325 33.4175324, -111.8863105 33.4175300)",a,1,0,,
East Don Carlos Avenue,7549,5677333,1286,668,1,119.1,1,40,1000,residential,6,"LINESTRING (-111.9117920 33.4170678, -111.9112326 33.4170733, -111.9111171 33.4170807, -111.9109887 33.4171260, -111.9108908 33.4171999, -111.9108399 33.4172393, -111.9107876 33.4173062, -111.9107323 33.4173611, -111.9106650 33.4174037)",a,1,0,,
