name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry,main_node_id
,12471,95915617,,,0,,,,-80.5806631,28.1371609,,
,12472,95915629,,,0,,,,-80.5809603,28.1385976,,
,12473,95915749,traffic_signals,,1,,,,-80.6058651,28.3882215,,
,12474,95916496,traffic_signals,,1,,,,-80.8083136,28.6126185,,
,12476,95917535,,,0,,,,-80.5547097,27.9868524,,
,12477,95917627,traffic_signals,,1,,,,-80.6256889,28.1301076,,
,12478,95917628,traffic_signals,,1,,,,-80.626106,28.1308421,,
,12479,95917775,,,0,,,,-80.5572192,28.0683804,,
,12480,95917787,,,0,,,,-80.5469364,28.0452101,,
,12481,95918139,,,0,,,,-80.7328662,28.3598766,,
,12482,95918144,,,0,,,,-80.7449816,28.388109,,
,12485,95918155,,,0,,,,-80.7540933,28.4027229,,
,12486,95918157,,,0,,,,-80.7550955,28.4085895,,
,12487,95918167,traffic_signals,,1,,,,-80.7629516,28.4482573,,
,12488,95920384,,,0,,,,-80.5825141,28.1386676,,
,12489,95921276,,,0,,,,-80.7148947,28.3217553,,
,12490,95921277,traffic_signals,,1,,,,-80.8187824,28.6153632,,
,12491,95921495,,,0,,,,-80.6198315,28.0787432,,
,12492,95922542,traffic_signals,,1,,,,-80.775246,28.4908327,,
,12493,95922552,,,0,,,,-80.7184437,28.3259797,,
,12494,95924432,traffic_signals,,1,,,,-80.8395183,28.6156176,,
,12495,95925217,traffic_signals,,1,,,,-80.501246,27.8805352,,
,12496,95925406,,,0,,,,-80.6193823,28.0785643,,
,12497,95926539,traffic_signals,,1,,,,-80.7444567,28.3556512,,
,12499,95927243,,,0,,,,-80.8627883,28.0921172,,
,12500,95927284,,,0,,,,-80.8462988,28.5541587,,
,12501,95927888,traffic_signals,,1,,,,-80.8079111,28.600788,,
,12502,95927960,,,0,,,,-80.6968192,28.3569941,,
,12503,95928288,,,0,,,,-80.6090298,28.3578657,,
,12504,95928943,,,0,,,,-80.6468987,28.357533,,
,12505,95932068,,,0,,,,-80.7093281,28.3567167,,
,12506,95932383,,,0,,,,-80.7258969,28.3359758,,
,12507,95932574,traffic_signals,,1,,,,-80.7425583,28.3556504,,
,12508,95932850,,,0,,,,-80.6980235,28.3569811,,
,12509,95932859,traffic_signals,,1,,,,-80.6690605,28.3573929,,
,12510,95934964,traffic_signals,,1,,,,-80.6164742,28.0789767,,
,12511,95936011,traffic_signals,,1,,,,-80.7549478,28.3556578,,
,12512,95936766,traffic_signals,,1,,,,-80.7264081,28.3372297,,
,12513,95938519,,,0,,,,-80.5766728,28.0887031,,
,12514,95942911,,,0,,,,-80.8075477,28.6161373,,
,12515,95946940,traffic_signals,,1,,,,-80.3092076,26.1685025,,
,12516,95946966,traffic_signals,,1,,,,-80.2962236,26.1682702,,
,12517,95947012,traffic_signals,,1,,,,-80.2592488,26.1670556,,
,12518,95947017,traffic_signals,,1,,,,-80.2566491,26.1668526,,171
,12519,95947044,traffic_signals,,1,,,,-80.227007,26.1646819,,859
,12520,95947048,traffic_signals,,1,,,,-80.2226467,26.1646675,,
,12521,95947059,traffic_signals,,1,,,,-80.2161128,26.1646897,,
,12522,95947086,traffic_signals,,1,,,,-80.2058996,26.1647615,,
,12523,95947092,traffic_signals,,1,,,,-80.203013,26.164704,,7
,12524,95947106,traffic_signals,,1,,,,-80.1910764,26.1652165,,
,12525,95947116,traffic_signals,,1,,,,-80.1897581,26.1652177,,
,12526,95947117,traffic_signals,,1,,,,-80.1871022,26.1652023,,849
,12527,95947122,,,0,,,,-80.1850214,26.165255,,
,12528,95947129,,,0,,,,-80.1810463,26.1653223,,
,12529,95947134,traffic_signals,,1,,,,-80.1789984,26.1653561,,
,12530,95947143,traffic_signals,,1,,,,-80.1708794,26.1654662,,1303
,12531,95947150,,,0,,,,-80.1663398,26.1656775,,
,12534,95947177,traffic_signals,,1,,,,-80.1546652,26.1661413,,
,12535,95947180,,,0,,,,-80.1530332,26.1662051,,
,12536,95947187,traffic_signals,,1,,,,-80.1464556,26.1664613,,
,12537,95947765,,,0,,,,-80.143236,26.0244417,,
,12538,95948738,,,0,,,,-80.1670311,26.1881881,,
,12543,95949418,,,0,,,,-80.3398057,26.007652,,
,12548,95949967,traffic_signals,,1,,,,-80.3612572,26.0295167,,
,12549,95949992,traffic_signals,,1,,,,-80.3450535,26.0294594,,221
,12552,95950179,traffic_signals,,1,,,,-80.2025597,26.1409107,,
,12560,95950634,,,0,,,,-80.1933248,26.1862884,,
,12564,95950964,traffic_signals,,1,,,,-80.265727,26.1024051,,
,12568,95951189,traffic_signals,,1,,,,-80.1458621,26.2033797,,724
,12572,95951505,traffic_signals,,1,,,,-80.1591407,26.0098279,,
,12575,95951597,traffic_signals,,1,,,,-80.250596,26.1150339,,
,12577,95951888,,,0,,,,-80.1369887,26.0336834,,
,12588,95953449,,,0,,,,-80.1063009,26.2134563,,
,12590,95953633,traffic_signals,,1,,,,-80.1382847,26.1369254,,
,12593,95953751,traffic_signals,,1,,,,-80.1470128,26.1883318,,
,12595,95953791,,,0,,,,-80.350043,26.0628761,,
,12600,95954475,traffic_signals,,1,,,,-80.2024861,26.3020544,,
,12605,95955133,,,0,,,,-80.3305692,26.0078434,,
,12606,95955134,traffic_signals,,1,,,,-80.3285575,26.0078439,,874
,12611,95955805,,,0,,,,-80.2483821,26.0174864,,
,12612,95955971,,,0,,,,-80.1034397,26.1380474,,
,12619,95956191,traffic_signals,,1,,,,-80.1518283,26.0484846,,
,12620,95956274,,,0,,,,-80.1542896,26.0484058,,
,12622,95956385,traffic_signals,,1,,,,-80.4328671,26.007706,,862
,12624,95956478,,,0,,,,-80.095987,26.2851846,,
,12626,95956788,,,0,,,,-80.252991,26.1759863,,
,12627,95956857,,,0,,,,-80.0976161,26.2735075,,
,12628,95956879,,,0,,,,-80.2038919,26.2060042,,
,12629,95956881,,,0,,,,-80.2033116,26.2056435,,
,12630,95956885,,,0,,,,-80.2030845,26.2063073,,
,12631,95956886,,,0,,,,-80.2038428,26.2038416,,
,12632,95956890,traffic_signals,,1,,,,-80.2571463,26.1208958,,
,12636,95957657,,,0,,,,-80.3146953,26.0078729,,
,12637,95957658,,,0,,,,-80.3150358,26.0076496,,
,12642,95958619,,,0,,,,-80.1779488,26.0330377,,
,12643,95958676,traffic_signals,,1,,,,-80.4088265,26.0076235,,
,12644,95959029,,,0,,,,-80.3130862,26.0513338,,
,12645,95959727,traffic_signals,,1,,,,-80.2195775,26.1209772,,
,12646,95959837,traffic_signals,,1,,,,-80.2010917,26.0952392,,
,12647,95959849,traffic_signals,,1,,,,-80.1033648,26.1290674,,
,12648,95959929,,,0,,,,-80.2081536,26.0285312,,
,12649,95961473,traffic_signals,,1,,,,-80.1032347,26.133311,,
,12650,95961887,,,0,,,,-80.0953065,26.2899599,,
,12651,95961923,,,0,,,,-80.1167346,26.1865057,,
,12652,95961959,,,0,,,,-80.1574839,26.0334155,,
,12653,95962052,traffic_signals,,1,,,,-80.1432077,26.0189445,,
,12654,95962238,traffic_signals,,1,,,,-80.4330741,26.0150248,,
,12655,95963179,,,0,,,,-80.2689344,26.0084693,,
,12656,95963206,traffic_signals,,1,,,,-80.2064911,26.2738687,,
,12657,95963601,traffic_signals,,1,,,,-80.1193063,26.1375984,,
,12658,95963644,traffic_signals,,1,,,,-80.0778009,26.3145003,,
,12659,95963694,,,0,,,,-80.1019312,26.189853,,
,12660,95963971,,,0,,,,-80.0999402,26.2569642,,
,12661,95964158,,,0,,,,-80.2011571,26.0977461,,
,12662,95964225,,,0,,,,-80.0949048,26.2318027,,
,12663,95964356,,,0,,,,-80.1510861,26.0125962,,
,12664,95964358,traffic_signals,,1,,,,-80.1592416,26.0123739,,
,12665,95964375,traffic_signals,,1,,,,-80.1430859,26.013415,,
,12666,95964485,,,0,,,,-80.1863516,26.1277265,,
,12667,95964658,,,0,,,,-80.1169865,26.2315739,,
,12668,95964704,traffic_signals,,1,,,,-80.1357804,26.1369902,,
,12669,95966125,traffic_signals,,1,,,,-80.0997644,26.3184499,,
,12670,95966137,traffic_signals,,1,,,,-80.0995552,26.3049264,,
,12671,95966189,,,0,,,,-80.1416502,26.0523395,,
,12672,95966460,traffic_signals,,1,,,,-80.1187932,26.1833619,,
,12673,95966507,,,0,,,,-80.118389,26.1839947,,
,12674,95967393,traffic_signals,,1,,,,-80.2028986,26.3261857,,
,12675,95967394,traffic_signals,,1,,,,-80.2027327,26.3261913,,
,12676,95967528,traffic_signals,,1,,,,-80.1186264,26.1697408,,
,12677,95967833,,,0,,,,-80.1107487,26.2316349,,
,12678,95968091,,,0,,,,-80.2015883,26.1118829,,
,12679,95968233,traffic_signals,,1,,,,-80.1864045,26.3119701,,1074
,12680,95968367,traffic_signals,,1,,,,-80.1433067,26.033648,,1288
,12681,95968406,,,0,,,,-80.2012401,26.1004428,,
,12682,95968450,traffic_signals,,1,,,,-80.1495699,26.033532,,891
,12683,95968675,traffic_signals,,1,,,,-80.1861874,26.1213917,,1086
,12684,95968686,traffic_signals,,1,,,,-80.1863772,26.1286541,,358
,12685,95968694,,,0,,,,-80.1864575,26.1332975,,
,12686,95968697,traffic_signals,,1,,,,-80.1866535,26.1362007,,387
,12687,95968701,,,0,,,,-80.1867558,26.1407733,,
,12688,95968706,,,0,,,,-80.1868792,26.1467501,,
,12689,95968712,traffic_signals,,1,,,,-80.1869146,26.1507888,,
,12690,95968737,traffic_signals,,1,,,,-80.1873375,26.1804999,,1160
,12691,95968742,traffic_signals,,1,,,,-80.1875235,26.1862913,,383
,12692,95968755,traffic_signals,,1,,,,-80.187944,26.2023181,,4
,12693,95968767,traffic_signals,,1,,,,-80.188185,26.2096582,,
,12694,95968768,,,0,,,,-80.188068,26.21776,,
,12695,95968770,traffic_signals,,1,,,,-80.1655568,26.231332,,281
,12696,95968831,traffic_signals,,1,,,,-80.1558541,26.2031505,,
,12697,95968850,traffic_signals,,1,,,,-80.153493,26.1221827,,
,12698,95968861,traffic_signals,,1,,,,-80.1538477,26.136473,,
,12699,95968927,,,0,,,,-80.2518738,26.1810821,,
,12700,95969026,traffic_signals,,1,,,,-80.198395,25.984203,,
,12701,95969129,traffic_signals,,1,,,,-80.2017144,26.2616665,,
,12702,95969438,,,0,,,,-80.189667,26.1213032,,
,12703,95969544,,,0,,,,-80.3987419,26.0617242,,
,12704,95969686,,,0,,,,-80.1588526,26.1364801,,
,12705,95969880,,,0,,,,-80.1838754,26.2304939,,
,12706,95969883,traffic_signals,,1,,,,-80.1855752,26.2320564,,
,12707,95969892,traffic_signals,,1,,,,-80.1864526,26.2447057,,1077
,12708,95969901,traffic_signals,,1,,,,-80.186296,26.2737713,,384
,12709,95969910,traffic_signals,,1,,,,-80.1863657,26.296079,,
,12710,95969914,traffic_signals,,1,,,,-80.186266,26.3045772,,
,12711,95969918,traffic_signals,,1,,,,-80.1863822,26.3176121,,662
,12712,95969925,traffic_signals,,1,,,,-80.186617,26.325138,,
,12713,95969927,,,0,,,,-80.1866451,26.3276497,,
,12714,95969988,traffic_signals,,1,,,,-80.1492911,26.0114407,,1059
,12715,95969990,traffic_signals,,1,,,,-80.1492438,26.0101075,,
,12716,95970007,traffic_signals,,1,,,,-80.1487885,25.9965785,,
,12717,95970008,traffic_signals,,1,,,,-80.1484281,25.9856053,,12
,12718,95970020,traffic_signals,,1,,,,-80.1015864,26.318555,,1201
,12719,95970033,traffic_signals,,1,,,,-80.1053428,26.3048221,,
,12720,95970038,traffic_signals,,1,,,,-80.1260984,26.2314858,,1063
,12721,95970101,traffic_signals,,1,,,,-80.1469844,26.0115033,,
,12722,95970483,,,0,,,,-80.2529438,26.2267271,,
,12723,95970689,traffic_signals,,1,,,,-80.1500234,26.0335276,,11
,12724,95970690,traffic_signals,,1,,,,-80.1433642,26.0410191,,
,12725,95970716,,,0,,,,-80.2567536,26.1377809,,
,12726,95970940,,,0,,,,-80.1454381,25.9856768,,
,12727,95970964,traffic_signals,,1,,,,-80.1405155,26.1222891,,
,12728,95971126,traffic_signals,,1,,,,-80.148867,26.012345,,
,12729,95971127,traffic_signals,,1,,,,-80.1493168,26.0123262,,
,12730,95971152,,,0,,,,-80.1410635,26.0125131,,
,12731,95971154,traffic_signals,,1,,,,-80.1424152,26.0124965,,
,12732,95971267,traffic_signals,,1,,,,-80.1232413,26.3044738,,761
,12733,95971764,traffic_signals,,1,,,,-80.0984857,26.2673826,,
,12734,95971865,,,0,,,,-80.1434865,26.0459247,,
,12735,95971976,traffic_signals,,1,,,,-80.1334334,26.1370571,,
,12736,95972062,traffic_signals,,1,,,,-80.3138084,26.1150685,,
,12737,95972285,,,0,,,,-80.2324172,26.235354,,
,12738,95973068,traffic_signals,,1,,,,-80.2510921,26.0906773,,
,12739,95973137,traffic_signals,,1,,,,-80.123925,26.1373196,,
,12740,95973673,,,0,,,,-80.2098843,26.1358132,,
,12741,95973821,traffic_signals,,1,,,,-80.2788535,25.980537,,
,12742,95973829,traffic_signals,,1,,,,-80.0972983,26.1840469,,
,12743,95973835,traffic_signals,,1,,,,-80.1562137,26.1221128,,
,12745,95974472,traffic_signals,,1,,,,-80.1389548,26.1887561,,
,12746,95974480,,,0,,,,-80.1307405,26.1889017,,
,12747,95974487,traffic_signals,,1,,,,-80.0966604,26.1897967,,
,12748,95974490,,,0,,,,-80.0977103,26.1898258,,
,12749,95974493,,,0,,,,-80.1033568,26.1898318,,
,12750,95974602,traffic_signals,,1,,,,-80.148596,26.2032675,,1090
,12751,95974610,traffic_signals,,1,,,,-80.1578809,26.2030939,,
,12752,95974612,,,0,,,,-80.1798505,26.2025017,,
,12753,95974627,traffic_signals,,1,,,,-80.163678,26.2029187,,
,12754,95974986,traffic_signals,,1,,,,-80.2214933,26.1209652,,
,12755,95974988,,,0,,,,-80.2256759,26.1209709,,
,12756,95974990,,,0,,,,-80.229879,26.1209444,,
,12757,95974994,,,0,,,,-80.2327999,26.1209179,,
,12758,95974996,,,0,,,,-80.2339723,26.1209251,,
,12759,95975117,traffic_signals,,1,,,,-80.2316955,26.0096267,,
,12760,95975149,traffic_signals,,1,,,,-80.2515824,26.0454816,,417
,12762,95975180,traffic_signals,,1,,,,-80.2500735,26.2723177,,170
,12763,95975191,traffic_signals,,1,,,,-80.2505052,26.298304,,
,12764,95975220,traffic_signals,,1,,,,-80.2504046,26.2870432,,765
,12765,95975228,traffic_signals,,1,,,,-80.2480009,26.0090395,,379
,12766,95975234,,,0,,,,-80.2485304,26.0213458,,
,12767,95975256,traffic_signals,,1,,,,-80.2486626,26.0311638,,359
,12768,95975266,traffic_signals,,1,,,,-80.2485205,26.0330557,,
,12769,95975279,traffic_signals,,1,,,,-80.2524166,26.1208978,,1053
,12770,95975286,traffic_signals,,1,,,,-80.2564515,26.1282891,,
,12771,95975304,,,0,,,,-80.2569516,26.1464789,,
,12772,95975305,traffic_signals,,1,,,,-80.2569902,26.1484707,,796
,12773,95975307,traffic_signals,,1,,,,-80.2570782,26.1528423,,
,12774,95975314,traffic_signals,,1,,,,-80.2570858,26.1620409,,
,12775,95975336,,,0,,,,-80.2522436,26.1771561,,
,12776,95975344,traffic_signals,,1,,,,-80.252052,26.1881715,,
,12777,95975345,traffic_signals,,1,,,,-80.2521718,26.1936958,,402
,12778,95975355,traffic_signals,,1,,,,-80.2524792,26.2082338,,652
,12779,95975385,,,0,,,,-80.2528774,26.2312871,,
,12780,95975390,,,0,,,,-80.2544967,26.2362831,,
,12781,95975391,,,0,,,,-80.2547266,26.2385526,,
,12782,95975393,traffic_signals,,1,,,,-80.2543595,26.240147,,503
,12783,95975399,,,0,,,,-80.253152,26.2509196,,
,12784,95975407,,,0,,,,-80.2499604,26.2621985,,
,12785,95975754,,,0,,,,-80.0944988,26.2948654,,
,12786,95976027,traffic_signals,,1,,,,-80.1166651,26.1598369,,
,12787,95976621,traffic_signals,,1,,,,-80.173902,26.1217301,,
,12788,95976833,traffic_signals,,1,,,,-80.231522,26.1357499,,
,12789,95977072,,,0,,,,-80.240003,26.1938849,,
,12790,95978404,traffic_signals,,1,,,,-80.1019011,26.2431641,,
,12791,95978998,traffic_signals,,1,,,,-80.3059449,26.1212808,,
,12792,95979022,traffic_signals,,1,,,,-80.305907,26.1457515,,
,12793,95979199,traffic_signals,,1,,,,-80.1432867,26.0304221,,
,12794,95980158,traffic_signals,,1,,,,-80.1181378,26.0082561,,
,12795,95980397,traffic_signals,,1,,,,-80.2450375,26.2371518,,
,12797,95981693,,,0,,,,-80.2501806,26.0089912,,
,12798,95981715,,,0,,,,-80.2479621,26.0067148,,
,12799,95981750,,,0,,,,-80.254844,26.0088634,,
,12800,95983221,traffic_signals,,1,,,,-80.1487439,26.0485676,,
,12801,95983986,,,0,,,,-80.2037004,26.1919067,,
,12802,95984000,,,0,,,,-80.1447295,26.0926118,,
,12803,95984004,traffic_signals,,1,,,,-80.1467315,26.0925953,,
,12805,95984035,traffic_signals,,1,,,,-80.282109,26.107365,,
,12808,95984050,traffic_signals,,1,,,,-80.1403621,26.0926743,,1290
,12809,95984848,traffic_signals,,1,,,,-80.1764468,26.0476897,,
,12810,95984935,traffic_signals,,1,,,,-80.148557,26.1223078,,
,12811,95985168,,,0,,,,-80.1424833,26.1222641,,
,12812,95985175,traffic_signals,,1,,,,-80.1478396,25.9856117,,10
,12813,95985754,,,0,,,,-80.1051346,26.2753431,,
,12814,95986510,,,0,,,,-80.2480938,26.1937223,,
,12815,95986622,,,0,,,,-80.2073012,26.001162,,
,12816,95986636,traffic_signals,,1,,,,-80.2070829,25.9951749,,
,12817,95986637,,,0,,,,-80.2069266,25.9916089,,
,12818,95986639,,,0,,,,-80.2066283,25.9879759,,
,12819,95986643,traffic_signals,,1,,,,-80.2064804,25.9845914,,
,12820,95986665,traffic_signals,,1,,,,-80.2018379,26.1210613,,326
,12821,95986668,,,0,,,,-80.2017655,26.1183699,,
,12822,95986679,,,0,,,,-80.2014984,26.1089295,,
,12823,95986772,traffic_signals,,1,,,,-80.2456177,25.9815882,,
,12824,95987134,,,0,,,,-80.1279446,26.012004,,
,12825,95987477,traffic_signals,,1,,,,-80.2060651,26.2094454,,666
,12826,95987480,traffic_signals,,1,,,,-80.2039615,26.2094653,,223
,12827,95987568,,,0,,,,-80.2017581,26.265525,,
,12828,95987619,,,0,,,,-80.099154,26.2626028,,
,12829,95988100,traffic_signals,,1,,,,-80.1026839,26.2300889,,
,12830,95988112,traffic_signals,,1,,,,-80.1435638,26.0487465,,
,12831,95989379,traffic_signals,,1,,,,-80.1055061,26.1131148,,
,12832,95989967,traffic_signals,,1,,,,-80.1245289,26.1004461,,381
,12833,95990049,traffic_signals,,1,,,,-80.2630981,26.0645162,,
,12834,95990164,traffic_signals,,1,,,,-80.2500247,26.1055679,,864
,12835,95991043,traffic_signals,,1,,,,-80.1193739,26.17439,,
,12836,95991662,traffic_signals,,1,,,,-80.1028189,26.2245805,,792
,12837,95991827,,,0,,,,-80.2043131,26.2399726,,
,12838,95992280,,,0,,,,-80.1457439,26.1222875,,
,12839,95992291,,,0,,,,-80.1438038,26.0926314,,
,12840,95992733,,,0,,,,-80.2070218,26.2085796,,
,12841,95992806,,,0,,,,-80.2054339,26.2084063,,
,12842,95993280,traffic_signals,,1,,,,-80.1530814,26.0633784,,
,12843,95994768,,,0,,,,-80.2472813,26.1209052,,
,12844,95994778,traffic_signals,,1,,,,-80.2022886,26.3082125,,
,12845,95996542,traffic_signals,,1,,,,-80.210695,25.9845967,,
,12846,95996587,traffic_signals,,1,,,,-80.2116273,26.0100933,,
,12847,95996641,,,0,,,,-80.1528302,26.3162418,,
,12848,95997088,traffic_signals,,1,,,,-80.1657293,26.0334285,,845
,12849,95997419,,,0,,,,-80.0775863,26.3053713,,
,12850,95997927,,,0,,,,-80.2044176,26.2259726,,
,12851,95999178,,,0,,,,-80.133508,26.2748188,,
,12852,95999388,,,0,,,,-80.1038444,26.3187506,,
,12853,95999654,,,0,,,,-80.1357116,26.1666211,,
,12854,95999811,traffic_signals,,1,,,,-80.1200141,26.3181018,,953
,12856,96000326,,,0,,,,-80.1055416,26.1225652,,
,12857,96000438,traffic_signals,,1,,,,-80.2170306,26.0099757,,
,12858,96000902,traffic_signals,,1,,,,-80.1348742,26.0338384,,
,12859,96001520,,,0,,,,-80.1839835,26.2317073,,
,12860,96001998,,,0,,,,-80.1563305,25.9853988,,
,12861,96002002,traffic_signals,,1,,,,-80.1626619,25.9851224,,
,12862,96002012,traffic_signals,,1,,,,-80.1708,25.984868,,
,12863,96002015,,,0,,,,-80.181012,25.9845967,,
,12864,96002017,traffic_signals,,1,,,,-80.1830697,25.9845429,,
,12865,96002018,,,0,,,,-80.1850921,25.9844928,,
,12866,96002020,,,0,,,,-80.1891379,25.9843904,,
,12867,96002022,traffic_signals,,1,,,,-80.1911463,25.9843403,,
,12868,96002023,,,0,,,,-80.1936635,25.9842865,,
,12869,96002957,traffic_signals,,1,,,,-80.11934,26.173207,,
,12875,96003514,traffic_signals,,1,,,,-80.1843927,26.0624113,,
,12876,96003726,,,0,,,,-80.1306976,26.1667296,,
,12877,96003857,,,0,,,,-80.1416197,26.1665599,,
,12878,96003911,traffic_signals,,1,,,,-80.2007892,26.0469245,,
,12879,96004088,,,0,,,,-80.1874431,26.0624138,,
,12880,96004145,traffic_signals,,1,,,,-80.2468317,25.9741351,,420
,12881,96004187,traffic_signals,,1,,,,-80.2197911,26.1937753,,
,12882,96004264,traffic_signals,,1,,,,-80.2229132,26.2720427,,386
,12883,96005621,traffic_signals,,1,,,,-80.140957,26.2314059,,
,12884,96005672,traffic_signals,,1,,,,-80.1435094,26.1222334,,
,12885,96005685,traffic_signals,,1,,,,-80.144224,26.1367556,,
,12886,96005767,traffic_signals,,1,,,,-80.1358307,26.2747586,,
,12887,96005965,traffic_signals,,1,,,,-80.2028131,26.1528341,,
,12888,96005989,traffic_signals,,1,,,,-80.2028338,26.1537257,,
,12889,96006418,traffic_signals,,1,,,,-80.2090247,26.1892428,,
,12890,96006997,,,0,,,,-80.1427061,26.0004572,,
,12891,96007001,traffic_signals,,1,,,,-80.1426253,25.9967305,,
,12892,96007090,traffic_signals,,1,,,,-80.1436668,26.0522998,,
,12893,96007103,,,0,,,,-80.1433756,26.0419403,,
,12894,96007105,,,0,,,,-80.1433622,26.0414673,,
,12895,96007176,,,0,,,,-80.1425271,26.0633778,,
,12896,96007190,traffic_signals,,1,,,,-80.0906836,26.3179033,,13
,12897,96007200,traffic_signals,,1,,,,-80.0928076,26.3050447,,817
,12898,96007203,traffic_signals,,1,,,,-80.0935171,26.3007779,,
,12899,96007217,traffic_signals,,1,,,,-80.1027457,26.2317155,,225
,12900,96007231,traffic_signals,,1,,,,-80.1067445,26.211655,,
,12901,96007312,traffic_signals,,1,,,,-80.1438699,26.0592453,,
,12902,96007458,traffic_signals,,1,,,,-80.1544624,26.0112475,,
,12903,96007688,traffic_signals,,1,,,,-80.2037887,26.2011409,,
,12904,96007694,traffic_signals,,1,,,,-80.2036701,26.1953177,,
,12905,96007698,,,0,,,,-80.2036878,26.190467,,
,12906,96007703,traffic_signals,,1,,,,-80.2035784,26.1865444,,1055
,12907,96007710,,,0,,,,-80.207868,26.0152992,,
,12908,96007719,,,0,,,,-80.2081436,26.0221907,,
,12909,96007721,,,0,,,,-80.2081138,26.0267899,,
,12910,96007723,,,0,,,,-80.2081806,26.0297087,,
,12911,96007725,traffic_signals,,1,,,,-80.208285,26.0322158,,9
,12912,96007739,traffic_signals,,1,,,,-80.2023058,26.1320231,,
,12913,96007743,,,0,,,,-80.202361,26.1335844,,
,12914,96007746,,,0,,,,-80.2026823,26.2740775,,
,12915,96007750,,,0,,,,-80.2019358,26.2787645,,
,12916,96007753,traffic_signals,,1,,,,-80.2020586,26.2862414,,
,12917,96007756,,,0,,,,-80.2029254,26.3280154,,
,12918,96007757,,,0,,,,-80.2028416,26.3231694,,
,12919,96007763,traffic_signals,,1,,,,-80.2034604,26.1803239,,
,12920,96007779,,,0,,,,-80.2030744,26.1667967,,
,12921,96007788,,,0,,,,-80.2019676,26.1235811,,
,12922,96007817,traffic_signals,,1,,,,-80.0864695,26.2503948,,1057
,12923,96008282,,,0,,,,-80.0921273,26.3184345,,
,12924,96008292,,,0,,,,-80.0855589,26.3151082,,
,12925,96008297,,,0,,,,-80.0817197,26.3143853,,
,12926,96008846,traffic_signals,,1,,,,-80.1001106,26.1699771,,
,12927,96009614,,,0,,,,-80.1166383,26.2750723,,
,12928,96009618,,,0,,,,-80.1092153,26.2752394,,
,12929,96009619,traffic_signals,,1,,,,-80.1071775,26.2753011,,
,12930,96009621,,,0,,,,-80.1056799,26.2753338,,
,12931,96009623,traffic_signals,,1,,,,-80.103094,26.2753691,,
,12932,96009626,,,0,,,,-80.1009233,26.2753798,,
,12933,96009632,traffic_signals,,1,,,,-80.0973605,26.2754221,,5
,12934,96011381,,,0,,,,-80.1041232,26.1225714,,
,12935,96011482,,,0,,,,-80.1370602,26.0117585,,
,12936,96012563,,,0,,,,-80.1957846,26.0103715,,
,12937,96013761,traffic_signals,,1,,,,-80.3035247,25.9861236,,
,12938,96014136,traffic_signals,,1,,,,-80.1373139,26.1262088,,
,12939,96014287,traffic_signals,,1,,,,-80.1445844,26.122287,,
,12940,96015543,,,0,,,,-80.2070355,26.121035,,
,12941,96015941,traffic_signals,,1,,,,-80.205215,26.1865273,,
,12942,96015959,,,0,,,,-80.1836317,26.1864048,,
,12943,96015972,,,0,,,,-80.1776175,26.18795,,
,12944,96015981,,,0,,,,-80.1741068,26.1880292,,
,12945,96015983,,,0,,,,-80.1731787,26.1880581,,
,12946,96016251,,,0,,,,-80.2015498,26.2463194,,
,12947,96016252,traffic_signals,,1,,,,-80.2015326,26.2444645,,
,12948,96016261,,,0,,,,-80.2049243,26.237633,,
,12949,96016262,traffic_signals,,1,,,,-80.2048652,26.2353369,,222
,12950,96016265,,,0,,,,-80.2048135,26.2331967,,
,12951,96016269,traffic_signals,,1,,,,-80.2017852,26.2672724,,6
,12952,96016284,traffic_signals,,1,,,,-80.2021152,26.2932829,,
,12953,96016292,traffic_signals,,1,,,,-80.2023194,26.1358523,,
,12954,96016298,traffic_signals,,1,,,,-80.2025157,26.1387191,,
,12955,96016306,traffic_signals,,1,,,,-80.2026737,26.1461818,,894
,12956,96016309,traffic_signals,,1,,,,-80.2027653,26.1505855,,
,12957,96016455,traffic_signals,,1,,,,-80.1002738,26.2545919,,
,12958,96016476,,,0,,,,-80.1009695,26.1521106,,
,12959,96017279,traffic_signals,,1,,,,-80.1085779,26.2040986,,
,12960,96018258,,,0,,,,-80.121561,26.1670134,,
,12961,96018827,,,0,,,,-80.2260473,26.27201,,
,12962,96018870,traffic_signals,,1,,,,-80.311809,26.007642,,
,12963,96018889,traffic_signals,,1,,,,-80.3143473,26.1457364,,210
,12964,96018901,traffic_signals,,1,,,,-80.3144419,26.1606017,,855
,12965,96018917,traffic_signals,,1,,,,-80.3140263,26.1214367,,227
,12966,96019227,traffic_signals,,1,,,,-80.11475,26.1378221,,
,12967,96019317,traffic_signals,,1,,,,-80.1069036,26.1897289,,
,12968,96019587,traffic_signals,,1,,,,-80.2234103,25.9820895,,
,12969,96019656,traffic_signals,,1,,,,-80.213797,26.2085651,,
,12970,96020098,traffic_signals,,1,,,,-80.2501836,26.2796575,,
,12972,96020123,,,0,,,,-80.1176282,26.0121997,,
,12973,96020129,traffic_signals,,1,,,,-80.1182514,26.0056864,,
,12974,96020136,traffic_signals,,1,,,,-80.1181071,25.9998714,,
,12975,96020242,,,0,,,,-80.1446604,26.1664913,,
,12976,96020254,,,0,,,,-80.1423251,26.1367928,,
,12977,96020370,,,0,,,,-80.1807916,26.1215356,,
